"japanese","english","context","notes"
"!0君、違うの！/ロベルト君は、お化け屋敷に行こうって/私を誘ってただけなの！","!0, it's not that！/Roberto just asked me/to the haunted house!","Portrait: !p2903!e00",""
"!0君ですか。/いやちょっと、今急いでいるので、/すみませんが、またあとで。","!0? /Sorry, I'm in a hurry right now./Can we talk later?","Portrait: !p1303!e00",""
"!0君！","!0！","Portrait: !p1300!e00",""
"!0番にセーブします。/　　　　　　　　よろしいですか？/　　　　　　はい：Ａ　　いいえ：Ｂ","Save to slot!0. /Is this okay? /Yes: A No: B","Portrait: !pffff!e00",""
"!0番に上書きしてもよろしいですか？/　　　　　　はい：Ａ　　いいえ：Ｂ","Overwrite slot!0? /Yes: A No: B","Portrait: !pffff!e00",""
"!0番のＥＤＩＴキャラを消します。/　　　　　　　　よろしいですか？/　　　　　　はい：Ａ　　いいえ：Ｂ","Delete EDIT character in slot/!0. Is this okay? /Yes: A No: B","Portrait: !pffff!e00",""
"!0！/いいところに来たのう！","!0！/Perfect timing！","Portrait: !p1200!e00",""
"!0！/おせェぞ！","!0！ Finally!","Portrait: !p1000!e00",""
"!0！/おつかれさま！","!0！/Good work！","Portrait: !p0500!e00",""
"!0！/こっちの方に/誰か走ってこなかったか？","!0！/Did anyone come, /running this way?","Portrait: !p0303!e00",""
"!0！/これを美術部に/持っていってくれんかのう？","!0！/Could you take this, /to the art club?","Portrait: !p1200!e00",""
"!0！/もしよければ、これから私と/同行してもらえませんか？","!0！/If you don't mind, /come with me?","Portrait: !p0900!e00",""
"!0！/やっとおでましかい？/待ちくたびれたよ。","!0！/Finally here? /I've waited forever.","Portrait: !p2300!e00",""
"!0！/チャンと届けてくれたネ！/サンキュー！！","!0！/You delivered it！/Thanks！！","Portrait: !p0801!e00",""
"!0！/テメェは、くだらねぇ悪さなんざ/しちゃいねぇだろうな！？","!0！/You haven't been doing /anything stupid, right?！","Portrait: !p2000!e00",""
"!0！/助かりました。/協力を感謝します。","!0！/Saved me. /Thanks for the help.","Portrait: !p0902!e00",""
"!0！/君の悩みを/聞いてさしあげましょう！！","!0！/Let me hear your, /troubles！！","Portrait: !p0901!e00",""
"!0！/大活躍だったみたいね。","!0！/You did great.","Portrait: !p0500!e00",""
"!0！/待っとったぞい。","!0！/I was waiting!","Portrait: !p1200!e00",""
