"japanese","english","context","notes"
"先生……先生は、私のこと……？","Sensei… sensei, about me...?","Portrait: !p0000!e00",""
"先生……私…………","Sensei… I…","Portrait: !p0000!e00",""
"先生……私ネ、/多分先生のコト、大好きだと思う。","Sensei… I think, /I probably love you.","Portrait: !p0000!e00",""
"先生……顔真っ赤。","Sensei's blushing.","Portrait: !p0000!e00",""
"先生、こんなに美味しい料理が/つくれるんだったら、/料理人の方が向いてますよねー。","Sensei, if you can make such delicious food,/you'd be better suited as a chef.","Portrait: !p0000!e00",""
"先生、そういう意味じゃないですよお。/ホラ、もっと別の意味が/あるじゃないですか、それって。","Sensei, that's not what I mean. /Look, there's a different meaning, right?","Portrait: !p0000!e00",""
"先生、どうしたんですか？/顔、真っ赤ですよ。/ひょっとして……結婚するんですか？","Sensei, what's wrong? /Face is bright red./Getting married?","Portrait: !p0000!e00",""
"先生、今日は肩あてが輝いていますね。","Sensei, your pads shine today.","Portrait: !p0000!e00",""
"先生、俺、ガキじゃないですから、/先生を困らせたりしませんよ。/心から祝福してあげます。","Sensei, I'm not a kid,/I won't trouble you. /I'll congratulate you from my heart.","Portrait: !p0000!e00",""
"先生、瓦割りは得意なんですか？","Sensei, good at tile breaking?","Portrait: !p0000!e00",""
"先生、私、もう子供じゃないから、/先生を困らせたりしないよ。/心から祝福してあげる。","Sensei, I'm not a child,/I won't trouble you. /I'll congratulate you from heart.","Portrait: !p0000!e00",""
"先生、高校生をそんな子供扱いしちゃ/いけませんよ。/俺、先生の趣味にもついていけますから。","Sensei, don't treat high schoolers like children. /I can keep up with your hobbies.","Portrait: !p0000!e00",""
"先生、高校生をそんな子供扱いしちゃ/ダメですよ。/私、先生の趣味にもついていけますから。","Sensei, don't treat high schoolers like children. /I can keep up with your hobbies.","Portrait: !p0000!e00",""
"先生〜、どうしたんですか？/顔、真っ赤ですよ。/ひょっとして……結婚するんですか？","Sensei~, what's wrong?/Face is bright red./Getting married?","Portrait: !p0000!e00",""
"先生がしていることは、/ただのえこひいきじゃないですか？","What sensei is doing, /is just favoritism, isn't it?","Portrait: !p0000!e00",""
"先生が仕事だっていうのは判ってます。/でも、こんな機会はめったにないし……","I know sensei has work. /But opportunities like this are rare ...","Portrait: !p0000!e00",""
