"japanese","english","context","notes"
"そんな……/でも、私が雹クンのする事を/手伝いたいと思ってるのは本当よ。","That's…/but I really want to help、/with what Hail-kun does.","Portrait: !p0000!e00",""
"そんな……、私がやるよ。","That's…/I'll do it.","Portrait: !p1100!e00",""
"そんな……悪いわよ。/手伝ってもらおうなんて、/そんなつもりなかったのに……。","That's… it's fine. /I didn't intend to ask for help…","Portrait: !p1803!e00",""
"そんなあわてちゃって！/冗談に決まってるじゃないですか、センセ！","Don't panic like that!/It's obviously a joke, sensei！","Portrait: !p0000!e00",""
"そんなお前と日々を過ごすうち、/奴らの考え方が/理解できるようになっていった……","As I spent days with you, /I came to understand、 /their way of thinking…","Portrait: !p1602!e00",""
"そんなこと……ないよ。/でも、もし恭介の支えになれたのなら、/俺もうれしいよ……","That's not… true./But if I could support Kyosuke,/I'd be happy …","Portrait: !p0000!e00",""
"そんなこと……ないわよ。/でも、もし恭介の支えになれたのなら、/私もうれしいわ……","That's not… true./But if I could support Kyosuke,/I'd be happy …","Portrait: !p0000!e00",""
"そんなこと、わかってるわよ……。/でも……。/あぁ、どうしようアタシ……。","I know that …/But…/Ah, what should I do …","Portrait: !p0502!e00",""
"そんなこと、気にすることないって！/オイラなんて、成績はいつでも/下から数えた方が早いしな。","Don't worry about that！/My grades are always、 /easier to count from the bottom.","Portrait: !p0401!e00",""
"そんなこといってもダメですからね！/総番長の座は、醍醐先輩に勝って/手に入れるって、決めてるんですから！","Saying that won't work！/I've decided to win the boss position、/by beating Daigo-senpai！","Portrait: !p0000!e00",""
"そんなこといってもダメですからね！/総番長の座は、醍醐先輩に勝って/手に入れるんですから！","Saying that won't work！/I'll win the boss position、 /by beating Daigo-senpai！","Portrait: !p0000!e00",""
"そんなことくらい、おやすいご用です。/ちょうど盛り上がってるころでしょう。/さ、行きますか。","That's easy./It should be getting lively about now. /Well then, shall we go?","Portrait: !p1301!e00",""
"そんなことは気にしなくて、いいんじゃ！/持っていってくれるだけでいいんじゃい。","Don't worry about that！/Just taking it is enough！","Portrait: !p1202!e00",""
"そんなこともやってるのか！？/ザキって、ホント面倒見がいいんだな。","You do that too!?、 /Zaki really looks after people.","Portrait: !p0000!e00",""
"そんなこともやってるの！？/ザキって、ホント面倒見がいいんだね。","You do that too!?、 /Zaki really looks after people.","Portrait: !p0000!e00",""
"そんなことを、急にいわれてものう……。/ワシは恥ずかしいわい……。","Being told that suddenly…/I'm embarrassed…","Portrait: !p1202!e00",""
"そんなこと考えなくても/決まってるじゃないか！/「力持ち」なところだろ？","You don't need to think about it！/It's 'strong', right?","Portrait: !p0000!e00",""
"そんなこと考えなくても/決まってるじゃない！/「力持ち」なところでしょ？","You don't need to think about it！/It's 'strong', right?","Portrait: !p0000!e00",""
"そんなこと言われても……","Even if you say that…","Portrait: !p0000!e00",""
"そんなに気にしないでよ。/一つ事件が解決したじゃない。/その調子で見回りお願いね！","Don't worry so much./One case is solved./Keep patrolling like that！","Portrait: !p0000!e00",""
"そんなに気にするなよ。/一つ事件が解決したじゃないか。/その調子で見回り頼むぜ！","Don't worry so much./One case is solved./Keep patrolling like that！","Portrait: !p0000!e00",""
"そんなに気に病むことはないさ。/努力を続けていれば、/いつか必ず結果もついてくるよ。","Don't worry so much./If you keep working hard,/results will come eventually.","Portrait: !p0300!e00",""
"そんなに気を張りつめる必要なんてないさ。/委員長に出来る事を、委員長のペースで/やってくれれば、それで十分だよ。","You don't need to be so tense./Just do what Chairperson can do、/at Chairperson's pace, that's enough.","Portrait: !p0000!e00",""
"そんなに気を張りつめる必要なんてないわ。/委員長に出来る事を、委員長のペースで/やってくれたら、それで十分よ。","You don't need to be so tense./Just do what Chairperson can do、/at Chairperson's pace, that's enough.","Portrait: !p0000!e00",""
"そんなに簡単に、/忘れられるわけないじゃないか！/消せるわけないじゃないか！","You can't forget、/so easily！/You can't erase it！","Portrait: !p0000!e00",""
"そんなに簡単に、/忘れられるわけないじゃない！/消せるわけないじゃない！","You can't forget、/so easily！/You can't erase it！","Portrait: !p0000!e00",""
"そんなの/また、がんばればいいじゃない！","Just work hard again！","Portrait: !p0500!e00",""
"そんなの、かまわないさ。/姫のためならな！","That's fine./For Princess!","Portrait: !p0000!e00",""
"そんなの、気にしなくていいよ。/楽しまないと損だよ。","Don't worry about that. /Gotta have fun or it's a waste.","Portrait: !p0000!e00",""
"そんなのどうだって/いいじゃないですかぁ！","That doesn't matter!","Portrait: !p2400!e00",""
"そんなのどうだっていいじゃない。","That doesn't matter.","Portrait: !p2100!e00",""
"そんなのカンタンだよ！/自分のガッツを相手にあげるつもりで、/元気よく励ましてあげればオッケーだよ！","That's easy!/Give them your guts and、/cheer them on energetically！","Portrait: !p0201!e00",""
"そんなの構わないよ。/姫のためだもんね！","That's fine./It's for Princess！","Portrait: !p0000!e00",""
"そんなの気にしないよ。/姫と一緒にいられるならね！","I don't mind. /As long as I'm with Princess!","Portrait: !p0000!e00",""
"そんなの間違ってる！","That's wrong！","Portrait: !p0000!e00",""
"そんなもの、自分で持って行きなさいよ。/そもそも、どうして/今日みたいな日に提出するのよ。","Take that yourself. /Why are you submitting it、/on a day like today?","Portrait: !p0000!e00",""
"そんなもの、自分で持って行けよ。/そもそも、どうして/今日みたいな日に提出するんだ？","Take that yourself. /Why are you submitting it、/on a day like today?","Portrait: !p0000!e00",""
"そんなもんだけで、女の価値は/決まりゃしないよ。","A woman's value isn't determined/by just that.","Portrait: !p2300!e00",""
"そんなもんだけで、男の価値は/決まりゃしないよ。","A man's value isn't determined、/by just that.","Portrait: !p2300!e00",""
"そんなわけないですよね。/あはは……。","That can't be …/Ahaha…","Portrait: !p0000!e00",""
"そんなァ……。/まったく……、/つまんねェこといっちまったぜェ……。","That's…/Really …/I said something boring…","Portrait: !p1000!e00",""
"そんなコト、俺が許さない。/力ずくでも引き止めるさ！","I won't allow that. /I'll stop you by force!","Portrait: !p0000!e00",""
"そんなコト、気にしない方がいいって。/カップルなんて、お互い好きあってるから/一緒にいるんだろ？","You shouldn't worry about that. /Couples are together because、 /they like each other, right?","Portrait: !p0000!e00",""
"そんなコト、気にしない方がいいよ。/カップルなんて、お互い好きあってるから/一緒にいるんでしょ？","You shouldn't worry about that. /Couples are together because、 /they like each other, right?","Portrait: !p0000!e00",""
"そんなコト、私が許さないわ。/力ずくでも引き止める！","I won't allow that. /I'll stop you by force!","Portrait: !p0000!e00",""
"そんなコトいって、/アメリカの方が好きなクセに！","Saying that, even though/you like America better！","Portrait: !p0000!e00",""
"そんなコトいってるけど、/どうせヒマつぶしなんだろ？","You say that, but /you're just killing time, right?","Portrait: !p0000!e00",""
"そんなコトないですよ。/先生、まだまだ若いじゃないですか。","That's not true./Sensei, you're still young.","Portrait: !p0000!e00",""
"そんなトコに気をとられないで、/内側から変わっていけばいいじゃない。","Don't focus on that,/change from within.","Portrait: !p0000!e00",""
"そんなトコに気をとられないで、/内側から変わっていけばいいじゃないか。","Don't focus on that,/change from within.","Portrait: !p0000!e00",""
"そんなモン、気にした方が/負けだっつうの！","Worrying about that stuff /means you've lost！","Portrait: !p1000!e00",""
"そんなヤツには、/俺は、絶対に負けないぜ。","I'll never lose、 /to someone like that.","Portrait: !p0000!e00",""
"そんな事って……、/私は真剣に悩んでるんだから。","That kind of thing…/I'm seriously worried.","Portrait: !p0203!e00",""
"そんな事を言ってる間は、/上手くなるわけがないですよ。","While you say things like that, /you won't improve.","Portrait: !p0000!e00",""
