"japanese","english","context","notes"
"バツ！/お前のツープラトン技を/教えてくれ！！","Batsu!/Teach me your Tag-team！","Portrait: !p0000!e00",""
"バツ！/私にアナタのツープラトン技を/教えてちょうだい！","Batsu!/Teach me your Tag-team move！","Portrait: !p0000!e00",""
"バツ？/あなた、そんな所で何やってるのよ。","Batsu?/What are you doing there?","Portrait: !p0000!e00",""
"バツ？/お前、そんな所で何やってるんだよ。","Batsu?/What are you doing there?","Portrait: !p0000!e00",""
"バリッ！","Snap！","Portrait: !pffff!e00",""
"バリバリッ、/ガッシャ〜〜〜ン！！！","Crack!/Crash！！！","Portrait: !pffff!e01",""
"バレーの試合でも/同じだと思うけどね。","Same goes for volleyball matches.","Portrait: !p0000!e00",""
"バレーの試合でも同じだと思うけどな。","Same goes for volleyball matches.","Portrait: !p0000!e00",""
"バレーボールマシュマロ……？/バレーボールの大きさの/マシュマロなのか？","Volleyball marshmallow...? /A marshmallow the size of a volleyball?","Portrait: !p0000!e00",""
"バレーボールマシュマロ……？/バレーボールの大きさの/マシュマロなの？","Volleyball marshmallow...? /A marshmallow the size of a volleyball?","Portrait: !p0000!e00",""
"バレー部の模擬店で使う紙皿には、/僕の直筆サインが書いてあるんだ。/飛ぶように売れるはずだぞ！","The paper plates for the volleyball shop/have my autograph./They should sell fast！","Portrait: !p2800!e00",""
"バレー部の部室にいると、/たまに、ドンドンと/壁を叩く音がするのよね。","In volleyball club room, /sometimes there's banging on the wall.","Portrait: !p0503!e00",""
"バレー部の部室前に/置かせてもらっていたサッカーボールに、/マジックで落書きされてしまったんだ。","The soccer ball I left/in front of the volleyball room/got marker graffiti on it.","Portrait: !p0603!e00",""
"パシフィックの生徒がもってきた/古着とかもあるなら、/夏にも合う服があるんじゃないかなぁ？","If Pacific students brought old clothes,/there might be clothes that suit Natsu too?","Portrait: !p0000!e00",""
"パシフィックの生徒がもってきた/古着とかもあるなら、/夏にも合う服があるんじゃないか？","If Pacific students brought old clothes,/there might be clothes that suit Natsu.","Portrait: !p0000!e00",""
"パシャッ！","Click!","Portrait: !pffff!e02",""
"パシャッ！！","Click!！","Portrait: !pffff!e02",""
"パラメータは、青いマスに止まると/上がるわ。何が上がるかは、/マスに書いてあるからわかるわよね？","Parameters go up when you land on blue spaces. /What goes up is written on the space, right?","Portrait: !p1800!e00",""
"パラメータや技表を確認する画面を/表示します","Display screen to see /parameters and moves","Portrait: !pffff!e00",""
"パーッと騒いでガァーッと寝て、/イヤな事は忘れようじゃねぇか！/さぁ、俺についてこい！！","Make noise and sleep hard, /forget the bad stuff!/Well then, follow me！！","Portrait: !p2001!e00",""
"パートナーにできるのは２人までです/外されたパートナーは相手のものとなります/誰をパートナーから外しますか？","You can have up to 2 partners/Removed partners become the opponent's/Who will you remove from partners?","Portrait: !pffff!e00",""
"パートナーにできるのは２人までです/誰をパートナーから外しますか？","You can have up to 2 partners/Who will you remove from partners?","Portrait: !pffff!e00",""
"ヒラヒラヒラ〜〜〜、パサッ！","Flutter flutter~, flap！","Portrait: !pffff!e00",""
"ヒントは、/プールでやるってことと、/流が気に入っているものってことだ。","The hint is, /it's done at the pool, and /it's something Nagare likes.","Portrait: !p2700!e00",""
"ビンゴが揃った！　!c01単位ポイント＋!0！!c07","Bingo! !c01Credit Points + !0 ！ !c07","Portrait: !pffff!e00",""
"ビンゴが揃った！　!c01単位ポイント＋!0！!c07/ビンゴボーナス/!c05『全キャラ友好度　＋５』!c07をゲット！！","Bingo! !c01Credit Points + !0 ！!c07/Bingo Bonus /Get !c05'All Character Affinity +5' !c07！！","Portrait: !pffff!e00",""
"ビンゴが揃った！　!c01単位ポイント＋!0！!c07/ビンゴボーナス/!c05『全パラメータ　Lv＋１』!c07をゲット！！","Bingo! !c01Credit Points + !0 ！!c07/Bingo Bonus /Get !c05'All Parameters Lv+1' !c07！！","Portrait: !pffff!e00",""
"ビンゴが揃った！　!c01単位ポイント＋!0！!c07/ビンゴボーナス/!c05『完全燃焼技　１』!c07をゲット！！","Bingo! !c01Credit Points + !0 ！!c07/Bingo Bonus /Get !c05'Complete Burn Technique 1'!c07！！","Portrait: !pffff!e00",""
"ビンゴが揃った！　!c01単位ポイント＋!0！!c07/ビンゴボーナス/!c05『完全燃焼技　２』!c07をゲット！！","Bingo! !c01Credit Points + !0 ！!c07/Bingo Bonus /Get !c05'Complete Burn Technique 2'!c07！！","Portrait: !pffff!e00",""
"ビンゴが揃った！　!c01単位ポイント＋!0！!c07/ビンゴボーナス/!c05『完全燃焼技　３』!c07をゲット！！","Bingo! !c01Credit Points + !0 ！!c07/Bingo Bonus /Get !c05'Complete Burn Technique 3'!c07！！","Portrait: !pffff!e00",""
"ビンゴが揃った！　!c01単位ポイント＋!0！!c07/ビンゴボーナス/!c05『完全燃焼技　４』!c07をゲット！！","Bingo! !c01Credit Points + !0 ！!c07/Bingo Bonus /Get !c05'Complete Burn Technique 4'!c07！！","Portrait: !pffff!e00",""
"ビンゴに必要なマスがどこにあるか……、/って探す時に使ってね。","Use this when searching for /where bingo spaces are …","Portrait: !p1800!e00",""
"ビンゴボーナスを一つ、/選択してください","Please select one bingo bonus","Portrait: !pffff!e00",""
"ピンポンパンポ〜ン！","Dingdong dangdong~!","Portrait: !pffff!e00",""
"フ……まさかこの私が、/誰かの支えを心地よく感じるとはな。","Never thought /I'd feel comfortable relying on someone.","Portrait: !p1602!e00",""
"フ……下らぬ意見だが、/聞くだけは聞いておこう。","Hmph… worthless opinion, but,/I'll hear it.","Portrait: !p1601!e00",""
"フ……大げさだな。/でも、そう言ってくれるだけで/少しは楽になれるものだな……。","Hmph… exaggerated./But just saying that makes me feel a bit better…","Portrait: !p0301!e00",""
"フ、フリルエプロン……。","F-frilly apron...","Portrait: !p0000!e00",""
"ファイルをセーブしています。/　　　　　　　　電源を切ったり/　　メモリーカードを抜いたりしないで下さい。","Saving file. /Do not turn off power or, /remove memory card.","Portrait: !pffff!e00",""
"ファイルをロードしています。/　　　　　　　　電源を切ったり/　　メモリーカードを抜いたりしないで下さい。","Loading file. /Do not turn off power or, /remove memory card.","Portrait: !pffff!e00",""
"ファフゥ、ファフ、/ファーフゥファーー……♪","Fafu, faf,/faafufaa …♪","Portrait: !pffff!e00",""
"フィナーレまでお仕事ですか？/大変ですよね。","Work until the finale? /That's tough.","Portrait: !p0000!e00",""
"フゥ……。/すいません。/我を失ってしまいました。","Phew…/Sorry./I lost control.","Portrait: !p0000!e00",""
"フゥウ、歩き回ったらお腹ペコペコねー！/それじゃまたネ！！","Phew, walking made me hungry！/Well then, see you!！","Portrait: !p0801!e00",""
"フォークダンス？/オイオイ、キミらは高校生だろ？/高校生にもなってフォークダンスなのか？","Folk dance?/Hey, you're high schoolers, right?/High schoolers doing folk dance?","Portrait: !p0702!e00",""
"フッ……/頼もしくなったな、お前も。","Hmph…/you've become reliable too.","Portrait: !p1901!e00",""
"フッ……だとしたら、/貴様はどうするつもりだ？","Hmph… if so, /what do you plan to do?","Portrait: !p1603!e00",""
"フッ……まぁよかろう。/貴様の考えは承知した。","Hmph, fine. /I understan your idea.","Portrait: !p1601!e00",""
"フッ……照れる必要はねぇぜ！/さぁ、オマエの好きな所へ行け！！/俺は見守っていてやるからよ！","Hmph… no need to be shy!/Well then, go where you want！！/I'll watch over you!","Portrait: !p2000!e00",""
"フッ……礼には及ばねぇ。/どうやら俺も、オマエに/感化されちまったみたいだからな！","Hmph… no need to thank me. /Seems I've been influenced by you too!","Portrait: !p2001!e00",""
"フッ、/貴様ごときにそれが可能かな？/あいまみえた時には容赦せんぞ。","Hmph, /is that possible for you?/When we meet, I won't show mercy.","Portrait: !p1603!e00",""
"フッ、当たり前だ。/私以外の誰が適任だというのだ。","Hmph, of course. /Who else but me is suitable?","Portrait: !p1603!e00",""
"フッ、誤解するなよ。/学園祭の主役は、あくまでオマエたちだ！/俺たちは、常に裏方なのさ。","Hmph, don't misunderstand./Festival's stars are you all!/We're always behind scenes.","Portrait: !p2001!e00",""
"フッ。/ここまでやると、/さすがに度が過ぎてると思いますがね。","Hmph. /Going this far is, /rather excessive, I think.","Portrait: !p1500!e00",""
"フハハ！　おい、岩！/それじゃあ、「ちゃんこ」じゃなくて、/「わんこ」になっちまうぞ！","Fuhaha！ Hey, Iwa!/Then it becomes 'wanko' instead of 'chanko'！","Portrait: !p3001!e00",""
