"japanese","english","context","notes"
"あはは！　よくわかったな。/さぁ、キャンプファイアーに行くぞ！","Ahaha! You got it./Well then, let's go to the campfire!","Portrait: !p0000!e00",""
"あはは！　違うわよ！/バレーボール模様の/普通の大きさのマシュマロよ。","Haha! No! /Just normal-sized marshmallows with a volleyball pattern.","Portrait: !p0501!e00",""
"あら……。/壊してしまわれたんですか？","Oh my.../Did you break it?","Portrait: !p2503!e00",""
"あら……そんな事を気にしてたの？/しょうがないわねぇ。","Oh my... you worried about that?/You're hopeless.","Portrait: !p1400!e00",""
"あら……ボーマン。/こんな所に一人でどうしたの？","Wow... Bowman./What are you doing here alone?","Portrait: !p0000!e00",""
"あら、!0さん。","Oh, !0.","Portrait: !p2500!e00",""
"あら、!0さん。/ここは、よい風が吹いて/気持ちがいいですよ。","Oh, !0. /A nice breeze blows here,/it feels good.","Portrait: !p2500!e00",""
"あら、!0さん。/今って、ひょっとして暇なのかしら？","Oh, !0. /Are you free right now, perhaps?","Portrait: !p1400!e00",""
"あら、!0さん。/今日って体育館で/何があるか知ってる？","Oh, !0. /Do you know what's,/at the gym today?","Portrait: !p1800!e00",""
"あら、!0さん。/購買部でバザーがあるので、/これを渡しに行くところなんですよ。","Oh, !0. /There's a bazaar at the store, /so I'm going to deliver this.","Portrait: !p2500!e00",""
"あら、!0ちゃん、/そんな言い方失礼よ。/英雄先生、上手いんだから。","Oh, !0, /that's rude. /Shimazu-sensei is skilled.","Portrait: !p3100!e00",""
"あら、!0クン。/今って、ひょっとして暇なのかしら？","Oh, !0. /Are you free right now, perhaps?","Portrait: !p1400!e00",""
"あら、!0君、/そんな言い方失礼よ。/英雄先生、上手いんだから。","Oh, !0, /that's rude. /Shimazu-sensei is skilled.","Portrait: !p3100!e00",""
"あら、!0君。/今日って体育館で/何があるか知ってる？","Oh, !0. /Do you know what's,/at the gym today?","Portrait: !p1800!e00",""
"あら、こんにちわ、!0さん。/どう？　学園祭は楽しんでる？","Oh, hello,  !0. /How is it? Enjoying the festival?","Portrait: !p1800!e00",""
"あら、こんにちわ、!0君。/どう？　学園祭は楽しんでる？","Oh, hello,  !0. /How is it? Enjoying the festival?","Portrait: !p1800!e00",""
"あら、そうともいえないわよ。/「病は気から」っていうじゃない。","Oh, I wouldn't say that./'Mind over matter' as they say.","Portrait: !p1400!e00",""
"あら、ひなた。/今日もクラブの助っ人なの？","Oh, Hinata. /Helping the club today?","Portrait: !p0000!e00",""
"あら、ももちゃん！/部室で出し物の準備？","Oh, Momo! /Prepping in the club room?","Portrait: !p0000!e00",""
"あら、バツ……どうしたの？/そんな仏頂面で。","What's wrong, Batsu?/Looking so grumpy.","Portrait: !p0000!e00",""
"あら、バツ。あなたが自分のお店を/抜け出そうとするから、/それを止めるようにいってるだけですよ。","Oh, Batsu. I'm just telling you /not to sneak out /of your own shop.","Portrait: !p2600!e00",""
"あら、九郎。/どうしたの、暗いじゃない？","Oh, Kuro. /What's wrong? You look down.","Portrait: !p0000!e00",""
"あら、九郎じゃない。/何やってるの？","Oh, it's Kuro./What're you doing?","Portrait: !p0000!e00",""
"あら、九郎！/何ひとりでブツブツいってんの？","Oh, Kuro! /What are you muttering about?","Portrait: !p0000!e00",""
"あら、将馬。/どうしたの？/なんだか雰囲気が暗いね。","Oh, Shoma./What's wrong?/The mood seems dark.","Portrait: !p0000!e00",""
"あら、誰が吹いているのかと思ったら、/!0さんでしたか。/ハーモニカ、お上手なんですね。","Oh, I wondered who was playing, /it was  !0./You're quite good at the harmonica.","Portrait: !p2500!e00",""
"あらら……。/ま、しょうがないか。/邪魔しちゃ悪いしな……。","Oh my.../Well, can't help it. /Don't wanna interrupt...","Portrait: !p0000!e00",""
"あらら……。/ま、しょうがないか。/邪魔しちゃ悪いしね……。","Oh my.../Well, can't help it. /Don't wanna interrupt...","Portrait: !p0000!e00",""
"あら！　夏じゃない。/沖田先生と、なに話してたの？","Natsu!/What'd you talk about with Okita-sensei?","Portrait: !p0000!e00",""
"あら！？　さゆり先輩！/どうして、ここに？","Oh!? Sayuri-senpai! /Why are you here?","Portrait: !p0000!e00",""
"あら？　!0さん、/何をなさってるんですか？","Oh? !0, /what are you doing?","Portrait: !p2500!e00",""
"あら？　!0さん。/どうかなさったんですか？","Oh? !0. /Is something wrong?","Portrait: !p2500!e00",""
"あら？　ザキじゃない。/こんなところで何やってんの？","Oh? It's Zaki./What are you doing here?","Portrait: !p0000!e00",""
"ありがとう……。/でも、それじゃあ/ダメな気がするの。","Thank you.../But I feel like, /that's not enough.","Portrait: !p1103!e00",""
"ありがとう、!0。/ようやく迷いが吹っ切れました。/君のおかげです。","Thank you,  !0. /My doubts are finally cleared. /Thanks to you.","Portrait: !p0902!e00",""
"ありがとう、!0。/今度、!0にも/お弁当を作ってあげるからね！","Thank you,  !0. /Next time I'll make/a bento for !0 too!","Portrait: !p1101!e00",""
"ありがとう、!0。/私、やってみるよ。","Thank you,  !0. /I'll try it.","Portrait: !p1101!e00",""
"ありがとう、!0さん……。/これから先、どんな障害があるか/私には見当もつきません……。","Thank you,  !0... /I have no idea what obstacles, /lie ahead...","Portrait: !p2502!e00",""
"ありがとう、!0さん。/じゃ、お礼に肩を揉んであげるわ。/さぁ、力を抜いて……","Thank you,  !0. /I'll massage your shoulders. /Now, relax ...","Portrait: !p1402!e00",""
"ありがとう、!0さん。/それじゃあね……。","Thank you,  !0. /Well then...","Portrait: !p1801!e00",""
"ありがとう、!0さん。/もう少しだけ、頑張ってみることにするわ。","Thank you,  !0. /I'll try a bit harder.","Portrait: !p1402!e00",""
"ありがとう、!0さん。/気持ちだけ受け取っておくわ。","Thank you,  !0. /I'll accept the sentiment.","Portrait: !p1800!e00",""
"ありがとう、!0さん！","Thank you,  !0 ！","Portrait: !p1801!e00",""
