"japanese","english","context","notes"
"!0の!c03知力!c07が１０上がった！","!0's !c03INT !c07rose by 10！","Portrait: !pffff!e00",""
"!0の!c03知力!c07が８下がった！","!0's !c03INT !c07fell 8!","Portrait: !pffff!e00",""
"!0の!c03防御力!c07が１０上がった！","!0's !c03DEF !c07rose by 10！","Portrait: !pffff!e00",""
"!0の!c03防御力!c07が８下がった！","!0's !c03DEF !c07fell by 8 ！","Portrait: !pffff!e00",""
"!0の!c04機嫌!c07が直った！","!0's !c04mood !c07fixed!","Portrait: !pffff!e00",""
"!0の!c04ＨＰ!c07が!1増えた！","!0's !c04HP !c07+ !1！","Portrait: !pffff!e00",""
"!0の!c04ＨＰ!c07が!1減った！","!0's !c04HP !c07- !1！","Portrait: !pffff!e00",""
"!0の!c04ＨＰ!c07が４増えた！","!0's !c04HP !c07+ 4 ！","Portrait: !pffff!e00",""
"!0の!c04ＨＰ!c07が８減った！","!0's !c04HP !c07- 8 ！","Portrait: !pffff!e00",""
"!0の!c05友好度!c07が上がった！","!0's !c05Affinity !c07up！","Portrait: !pffff!e00",""
"!0の!c05友好度!c07が下がった！","!0's !c05Affinity !c07down！","Portrait: !pffff!e00",""
"!0の!c05友好度!c07を強奪した！","Stole !0's !c05Affinity !c07！","Portrait: !pffff!e00",""
"!c01数学!c07の!c02１!c07の単位を手に入れた！","Got !c021 !c01Math !c07！","Portrait: !pffff!e00",""
"!c01数学!c07の!c02２!c07の単位を手に入れた！","Got !c022 !c01Math !c07！","Portrait: !pffff!e00",""
"!c01数学!c07の!c02３!c07の単位を手に入れた！","Got !c023 !c01Math !c07！","Portrait: !pffff!e00",""
"!c01数学!c07の!c02４!c07の単位を手に入れた！","Got !c024 !c01Math !c07！","Portrait: !pffff!e00",""
"!c01体育!c07の!c02１!c07の単位を手に入れた！","Got !c021 !c01P.E. !c07！","Portrait: !pffff!e00",""
"!c01体育!c07の!c02２!c07の単位を手に入れた！","Got !c022 !c01P.E. !c07！","Portrait: !pffff!e00",""
"!c01体育!c07の!c02３!c07の単位を手に入れた！","Got !c023 !c01P.E. !c07！","Portrait: !pffff!e00",""
"!c01体育!c07の!c02４!c07の単位を手に入れた！","Got !c024 !c01P.E. !c07！","Portrait: !pffff!e00",""
"!0の/!c01体育!c07の!c02１!c07を強奪した！","Stole 1 of !0's/!c01P.E. !c07！","Portrait: !pffff!e00",""
"!0の/!c01体育!c07の!c02２!c07を強奪した！","Stole 2 of !0's/!c01P.E. !c07！","Portrait: !pffff!e00",""
"!0の/!c01体育!c07の!c02３!c07を強奪した！","Stole 3 of !0's/!c01P.E. !c07！","Portrait: !pffff!e00",""
"!0の/!c01体育!c07の!c02４!c07を強奪した！","Stole 4 of !0's/!c01P.E. !c07！","Portrait: !pffff!e00",""
