"japanese","english","context","notes"
"（何てこと……。/　あの物体が販売されるというの……？/　…………どうしよう？）","(...what the... /that object will be sold...?、 /...what to do?)","Portrait: !p0000!e00",""
"（何なんだろう……。/　安心したような、それでいて/　寂しそうなゆりかさんの顔は……）","(...what is it... /Yurika-san's face、/relieved yet lonely...)","Portrait: !p0000!e00",""
"（何の話……？）","(...what conversation...?)","Portrait: !p0000!e00",""
"（何の話だ……？）","(...what conversation...?)","Portrait: !p0000!e00",""
"（何よ……。バカエッジ……）","(...what... stupid Edge...)","Portrait: !p0000!e00",""
"（何よ……？/　その「燃えろ！」ってのは……）","(...what...?、/that 'burn!'...)","Portrait: !p0000!e00",""
"（何を考えてるのかしら……？）","(...what are they thinking...?)","Portrait: !p0000!e00",""
"（何を考えてるんだろ……？）","(...what are they thinking...?)","Portrait: !p0000!e00",""
"（何度聴いても、俺にはハッキリした/　評価が出来なかったけど、/　恭介にはいい練習になったようだ……）","(...no matter how many times I listened, /couldn't give clear evaluation, but /good practice for Kyosuke...)","Portrait: !p0000!e00",""
"（何度聴いても、私にはハッキリした/　評価が出来なかったけど、/　恭介にはいい練習になったようね……）","(...no matter how many times I listened, /couldn't give clear evaluation, but /good practice for Kyosuke...)","Portrait: !p0000!e00",""
"（余計、行きたくなくなったな……）","(...don't want to go even more...)","Portrait: !p0000!e00",""
"（余計、行きたくなくなったわね……）","(...don't want to go even more...)","Portrait: !p0000!e00",""
"（俺だと気づかずに、行っちゃった……。/　迷子って何のことだ……？/　アテテ、まだ耳がキンキンしてるよ……）","(...left without noticing it was me...　/what's this 'lost child'...?、 /ow ow, ears still ringing...)","Portrait: !p0000!e00",""
"（俺とロベルトの関係か……。/　ずっとこのまま、/　一緒にいられたらいいのにな……）","(...my relationship with Roberto... /wish we could stay、 /together forever...)","Portrait: !p0000!e00",""
"（先生には悪いけど……/　実現はしませんよ、きっと……）","(...sorry sensei, but...　/won't come true、/surely...)","Portrait: !p0000!e00",""
"（先生に頼むのか……。/　何を貰うかによるよな……）","(...ask sensei... /depends what I get...)","Portrait: !p0000!e00",""
"（先生に頼むのか……。/　何を貰うかによるわね……）","(...ask sensei... /depends what I get...)","Portrait: !p0000!e00",""
"（変なエッジ……）","(...weird Edge...)","Portrait: !p0000!e00",""
"（変なラン……）","(...weird Ran...)","Portrait: !p0000!e00",""
"（変なランちゃん……）","(...weird Ran-chan...)","Portrait: !p0000!e00",""
"（変なロベルト……）","(...weird Roberto...)","Portrait: !p0000!e00",""
"（夏……）","(...Natsu...)","Portrait: !p0000!e00",""
"（大きすぎてグラグラ揺れるマスク……。/　そして、バランスの悪い顔の造り……。/　ち、ちょっと恐かった……）","(...mask too big and wobbly...　/and unbalanced face shape... /a-a bit scary...)","Portrait: !p0000!e00",""
"（大きすぎてグラグラ揺れるマスク……。/　そして、バランスの悪い顔の造り……。/　ち、ちょっと恐かったよ……）","(...mask too big and wobbly...　/and unbalanced face shape... /a-a bit scary...)","Portrait: !p0000!e00",""
"（委員長……）","(...Chairperson...)","Portrait: !p0000!e00",""
