"japanese","english","context","notes"
"そうですね。/じゃ、一緒に行きましょう。","Yes.  /Well then, let's go together.","Portrait: !p0000!e00",""
"そうですね。/楽器って、どれも美しいですよね。","Yes.  /All instruments are beautiful.","Portrait: !p2500!e00",""
"そうですね。/３年生になっても、優勝できるように/頑張らないといけませんね。","Yes.  /Even as third-years, we need to work hard, /to win.","Portrait: !p2501!e00",""
"そうですね。ホントに今日はいい天気だ。/こんな日はねぇ、ふとんを/干すといいんですよ。","Yes. Really nice weather today. /On days like this, /it's good to air out futons.","Portrait: !p1301!e00",""
"そうですね。彼女の、/クラス全体をまとめあげる力には、/とても感銘を受けました。","Yes. I was very impressed by her ability, /to bring the whole class together.","Portrait: !p0900!e00",""
"そうですねぇ……。/そうですよねぇ……。","Yes...  /That's right ...","Portrait: !p2400!e00",""
"そうですねえ、/これもやっぱり、みなさんのためですから。/苦にはなりませんよ。","Yes, this is also,  /for everyone's sake. /It's no trouble.","Portrait: !p1301!e00",""
"そうですよ、バツ。/私の方は大丈夫だから、/お友達を手伝ってらっしゃい。","That's right, Batsu.  /I'm fine, so,  /help your friend.","Portrait: !p2600!e00",""
"そうですよね……。/水泳部の人が後で大変ですからね。/で、正解は何だったんですか？","That's right…  /Swim club will have trouble later. /What was the answer?","Portrait: !p0000!e00",""
"そうですよ！/一ヶ月ぐらい山にこもって特訓すれば、/必ず上達しますって！","Right ! /Train in the mountains for a month /and you'll definitely improve !","Portrait: !p0000!e00",""
"そうでなくては困りますよ。/そうなることも計算に入ってますからね。","That would be a problem.  /I've factored that in.","Portrait: !p1500!e00",""
"そうでもないさ。/こういう騒ぎの場所でこそ、/僕たちの働き甲斐もあるというものさ。","Not really. /It's at lively places like this, /that we can be useful.","Portrait: !p0300!e00",""
"そうとも限らないさ。/現に俺は、ひなたの活発さも、/委員長の一生懸命な所も好きだもんな。","Not necessarily.  /I like Hinata's energy /and Chairperson's earnestness.","Portrait: !p0000!e00",""
"そうとも限らないわよ。/現に私は、ひなたの活発さも、/委員長の一生懸命な所も好きなんだもん。","Not necessarily.  /I actually like both Hinata's energy,  /and Chairperson's earnestness.","Portrait: !p0000!e00",""
"そうなの。/チケットとか手に入ってたら、/絶対見に行ったのになぁ……。","That's right. /If I had tickets,  /I would've definitely gone ...","Portrait: !p1803!e00",""
"そうなのか？/なんだ、がっかりだな。","Is that so? /What a letdown.","Portrait: !p0700!e00",""
"そうなんだ……。/ちゃんと将来の事を考えてるのね。/それに比べたら私は……","I see...  /You're thinking about the future.  /Compared to that, I...","Portrait: !p0000!e00",""
"そうなんだ……。/ちゃんと将来の事を考えてるんだな。/それに比べたら俺は……","I see...  /You're thinking about the future.  /Compared to that, I...","Portrait: !p0000!e00",""
"そうなんだ。/さっきから誘ってるのに、/まりのヤツ、付き合ってくれないんだ。","I see.  /I've been inviting him, but, /Mari won't come with me.","Portrait: !p0600!e00",""
"そうなんだ。/じゃ、何で賞品もらったの？","I see.  /Then why did you get a prize?","Portrait: !p0000!e00",""
"そうなんだ。/それじゃ、今日だけでも/遊ばないとな。","I see.  /Let's have fun /at least today.","Portrait: !p0000!e00",""
"そうなんだ。/それじゃ、今日だけでも/遊ばないとね。","I see.  /Let's have fun /at least today.","Portrait: !p0000!e00",""
"そうなんだ。まぁ、/過ぎちゃった事は仕方ないじゃない。/また今度がんばろうよ！","I see. Well,  /what's done is done. /Let's work hard next time !","Portrait: !p0200!e00",""
"そうなんだけどさ……。","That's true, but…","Portrait: !p0000!e00",""
"そうなんですよ。/よくおわかりになりましたね。","That's right. /You understand well.","Portrait: !p2500!e00",""
"そうね……/みんなと何かを作り上げる体験だって、/勉強の一環じゃないかな？","Yeah…  /Creating something together  /is part of learning, right?","Portrait: !p0000!e00",""
"そうね……/クラスの展示かな？/一応、全部見てまわるつもりだし……。","Yeah…  /the class exhibit maybe? /I plan to see everything ...","Portrait: !p0000!e00",""
"そうね……/動物の着ぐるみとかはどうかな？/可愛らしくて人気も出ると思うけど。","Yeah…  /How about animal costumes? /They're cute and would be popular.","Portrait: !p0000!e00",""
"そうね……/沖田先生のサイン入りバレーボールってのは/どうかな？","Yeah…  /How about Okita-sensei's signed volleyball?","Portrait: !p0000!e00",""
"そうね……/珍しいところで、/佐渡先生のマワシとかどう？","Yeah…  /Something unusual, /Sado-sensei's mawashi?","Portrait: !p0000!e00",""
"そうね……、/もう２年目の学園祭が/終わるんだモノね……。","Yeah…  /the second year's festival,  /is ending...","Portrait: !p0000!e00",""
"そうね……。/アッという間に３年生になって、/そして卒業ね……。","Yeah…  /Before you know it, third year,  /then graduation...","Portrait: !p2100!e00",""
