"japanese","english","context","notes"
"友好度や単位ビンゴ表を/確認する画面を表示します","Show screen to check /Affinity and credit bingo","Portrait: !pffff!e00",""
"友好度や技表などの/情報メニューを表示します","Display info menu for /Affinity and moves","Portrait: !pffff!e00",""
"友好度を強奪するジャスキャラを/選択してください","Select Justice Char/to steal Affinity from","Portrait: !pffff!e00",""
"友達……。/友達に、なりたいんじゃないかな……。","Friends.../I think I want to be friends …","Portrait: !p0000!e00",""
"友達になりたいんじゃないかな/好きなんじゃないかな/同情してるだけじゃないかな","Want to be friends /Maybe likes /Just pitying","Portrait: !pffff!e00",""
"反省しているのであれば、/神もお許しになるでしょう。/後でちゃんと謝っておくように。","If you're reflecting, /God will forgive./Apologize properly later.","Portrait: !p0900!e00",""
"取り柄っていうか、/岩の一番イイところなら/知ってるぞ！","Not exactly strengths, but,/I know Iwa's best point!","Portrait: !p0000!e00",""
"取り柄っていうか、/岩の一番スキテなところなら/知ってるよ！","Not exactly strengths, but,/I know Iwa's best points！","Portrait: !p0000!e00",""
"口の中に食いモンをいっぱいにして/「好き」とかいわれても、/ウレシかないよ……。","With your mouth full of food, /saying 'I like you' isn't pleasant …","Portrait: !p2301!e00",""
"口の中に食いモンをいっぱいにして/しゃべるんじゃないよ。/お行儀が悪いねぇ……。","Don't talk with your mouth full. /Bad manners...","Portrait: !p2301!e00",""
"合コンに行ってみるといいですよ！/新しい出会いがあるかもしれませんよ？","Try going to a mixer!/You might meet someone new?","Portrait: !p0000!e00",""
"同じエリアにジャスキャラがいません","No Justice Characters in same area","Portrait: !pffff!e00",""
"同じ技ですが、よろしいですか？","Same technique, is this OK?","Portrait: !pffff!e00",""
"同じ目標を持って切磋琢磨できる/仲間がいるってだけでも、/素晴らしいことだと思うけどな……。","Having friends with the same goal to/compete with, is wonderful …","Portrait: !p0000!e00",""
"同情……、/してるだけなんじゃないかな……。","Pity…/maybe just pitying …","Portrait: !p0000!e00",""
"同情か……。/シビアな答えね。","Pity…/harsh answer.","Portrait: !p0503!e00",""
"君たち若い人には、/あわないかとも思ったんですが、/心配いらないようですね。","I thought it might not suit you young /people, but, no need to worry.","Portrait: !p1300!e00",""
"君の気持ちはすごくうれしいよ。/私のようなおじさんに、/そんな風にいってくれるなんてね……。","Your feelings make me very happy./Saying that to an old man like me…","Portrait: !p1300!e00",""
"君の気持ちはすごくうれしいよ。/私のような男に、/そんな風にいってくれるなんてね……。","Your feelings make me very happy./Saying that to a man like me …","Portrait: !p1300!e00",""
"吹奏楽部が運んできたのかな……。","Did the band club bring it…","Portrait: !p0000!e00",""
"吹奏楽部の演奏/キャンプファイアー/プロレス","Band club/Campfire/Pro wrestling","Portrait: !pffff!e00",""
"吹奏楽部の演奏なんてどうだ？/結構レベルが高くて、スゴイらしいぞ。","How about the band club performance?/Pretty high level, amazing.","Portrait: !p0000!e00",""
"吹奏楽部の演奏なんてどう？/結構レベルが高くて、スゴイらしいよ。","How about band club performance?/Pretty high level, amazing.","Portrait: !p0000!e00",""
"吹奏楽部の演奏を聴きに来てたんだ。/たまにゃ、高尚な音楽も/イイかと思ったんでな！","Came to listen to the band performance./Thought refined music might be nice！","Portrait: !p1001!e00",""
