"japanese","english","context","notes"
"ティファニーの好物をおごる/佐渡先生に甘えてきたら/私が代わりになる","Treat Tiffany's favorite/If you rely on Sado-sensei/I'll take your place","Portrait: !pffff!e00",""
"ティファニーの好物をおごる/佐渡先生に甘えてこい/俺が代わりになる","Treat Tiffany's favorite/If you rely on Sado-sensei/I'll take your place","Portrait: !pffff!e00",""
"ティファニーは、/また日本の学校に/通うってわけじゃないのか？","Tiffany isn't going to Japanese school again?","Portrait: !p0000!e00",""
"ティファニーは、/また日本の学校に/通うってわけじゃないの？","Tiffany isn't going to Japanese school again?","Portrait: !p0000!e00",""
"ティファニーは、/主にどんな所を見て回ってるの？","What places is Tiffany mainly looking around?","Portrait: !p0000!e00",""
"ティファニーは、/主にどんな所を見て回ってるんだ？","What places is Tiffany mainly looking around?","Portrait: !p0000!e00",""
"ティファニー！/……悪いんだけど、ティファニーの/ツープラトン技を教えてくれないかな？","Tiffany!　/...Sorry, but can you teach me Tiffany's Two-Platoon technique?","Portrait: !p0000!e00",""
"テキトーに遊んでればいいだろ。/何をひとりで舞い上がってんだよ？/あはは！","Just play around casually.　/Why are you getting excited alone?、/Ahaha!","Portrait: !p0000!e00",""
"テキトーに遊んでればいいのよ。/何をひとりで舞い上がってんの？/あはは！","Just play around casually.　/Why are you getting excited alone?、/Ahaha!","Portrait: !p0000!e00",""
"デジ亀ぇ？","Digi-turtle?","Portrait: !p0000!e00",""
"トップに載るネタっていうのは、/でっかいイベントと相場が決まってるの！","Top stories are always big events!","Portrait: !p2103!e00",""
"ドウデスカ、!0？/この方が、ミーに似合ってると/思いまセンか〜？","How is it,　!0?、/Don't you think this suits Mee~?","Portrait: !p0801!e00",""
"ドカッ！　バキッ！/ドギャアッッ！！/ズゴォォォォッッ！！","Thud! Crack!　/Bam!!　/Whoosh!!","Portrait: !pffff!e01",""
"ドーーーンッ！","Boom!","Portrait: !pffff!e01",""
"ナ、ナットウ！？/あれだけはカンベンしてくれないか。/まださすがにアレは……な。","N-natto!?、/Can you spare me that one?、/That's still...","Portrait: !p0702!e00",""
"ナ、ナニいってんだい！/アタイがカワイイわけないだろ！/どうかしちまったのかい！？","W-what are you saying!　/I'm not cute!　/Are you crazy!?","Portrait: !p2302!e00",""
"ナッ！？　何だい！/それだけ考えて、その答えかい！","What!?、/You thought that long and that's your answer!","Portrait: !p2303!e00",""
"ナニッ！？/まったく、男って生き物は！/どうしてこう、バカなんだろうねぇ！！","What!?、/Really, men!　/Why are they so stupid!!","Portrait: !p2302!e00",""
"ナニッ！？/何でそうなるんだい！/おかしいに決まってるだろ！！","What!?、/Why would that happen!　/That's obviously wrong!!","Portrait: !p2302!e00",""
"ナニナニ？/フォークダンスに参加するの？","What what?、/Joining the folk dance?","Portrait: !p0000!e00",""
"ナメんじゃネェ！","Don't underestimate me!","Portrait: !p1003!e00",""
"ナンだよ？　オマエも/ウゼェこといってるとか/思ってんのかよ？","What? Do you think、/I'm saying annoying things too?","Portrait: !p1000!e00",""
"ネルソンとエアトンかい？/ああ、元気すぎて困るくらいさ。","Nelson and Ayrton?、/Yeah, they're too energetic.","Portrait: !p0600!e00",""
"ノー……!0、/チャンと考えてマスか〜？/それじゃゼンゼン目立たないネ〜！","No... !0,　/are you thinking~?、/Then you won't stand out at all~!","Portrait: !p0803!e00",""
"ノー……/でも、!0の顔を見て、/一つだけ判ったコトがあるネ。","No...　/but looking at　!0's face,　/I understood one thing.","Portrait: !p0803!e00",""
"ノー……/パパの代わりは、/誰にもできまセン……。","No...　/no one can replace Papa...","Portrait: !p0803!e00",""
"ハァ……。","Sigh...","Portrait: !p0402!e00",""
"ハァ……。/ほらね、この調子なの。/キミもなんとかいってやってくれない？","Sigh...　/See, this is how it is.　/Can you say something too?","Portrait: !p3303!e00",""
"ハァイ、!0!h/このバッグをミーの教室に/届けてほしいのデ〜ス。","Hi, !0!　/Please deliver this bag to Mee's classroom~.","Portrait: !p0801!e00",""
"ハァイ、!0！/オツカレさまネ〜。","Hi, !0!　/Good work~.","Portrait: !p0800!e00",""
"ハァイ、!0！/ミーとアチコチ見て回りまセンか〜？","Hi, !0!　/Want to look around with Mee~?","Portrait: !p0801!e00",""
"ハァイ、!0！/今日はホントにいい天気ネ〜！！","Hi, !0!　/Today's really nice weather!!","Portrait: !p0800!e00",""
"ハァイ、ティファニー。/日本の学園祭はどう？","Hi, Tiffany.　/How is Japan's festival?","Portrait: !p0000!e00",""
"ハァハァ……よし、完成だ！/これを持っていけよ。","Huff huff... alright, done!　/Take this.","Portrait: !p0000!e00",""
"ハァハァ……よし、完成よ！/これを持っていくのよ。","Huff huff... alright, done!　/Take this.","Portrait: !p0000!e00",""
"ハァーイ！　元気してる？/みんなの楽しみにしてた学園祭よ！","Hii! Are you doing well?、/The festival everyone was looking forward to!","Portrait: !p2101!e00",""
"ハイ、「たいやき」！/結構、おいしいって評判だったから、/買ってきたんですよ。","Here, 'taiyaki'!　/It had a good reputation, so I bought some.","Portrait: !p0000!e00",""
"ハイ、「たこ焼」！/屋台村にお店が出てたんで/買ってみたんです。","Here, 'takoyaki'!　/There was a shop at the food stall area, so I bought some.","Portrait: !p0000!e00",""
"ハイ、「ラムネ」！/いかにも、お祭りって感じがしたから、/買ってみたんですよ。","Here, 'ramune'!　/It felt very festival-like, so I bought some.","Portrait: !p0000!e00",""
"ハイ、これでＯＫよ！/たぶんだけどね！","Here, this should be OK!　/Probably!","Portrait: !p2101!e00",""
"ハイ！/順番はこれで決まりね！","Yes!　/Order is decided!","Portrait: !p0100!e00",""
"ハイ！　よくいわれますぅ!h","Yes! I get that often!","Portrait: !p2401!e00",""
"ハカセの特製ドリンク/沖田先生のサイン入りバレーボール/佐渡先生のマワシ","Professor's special drink/Okita-sensei's signed volleyball/Sado-sensei's mawashi","Portrait: !pffff!e00",""
"ハカセも多分提供してくれると思うけど……/オマケとかいって変な液体とか錠剤とかは/貰ってこないようにね……。","Professor will probably provide too...　/but don't bring back strange liquids or pills as 'bonuses'...","Portrait: !p0000!e00",""
"ハッハッハ、/そういうコトなら/この僕がお相手しましょう！","Hahaha,　/if that's the case,　/I'll be your opponent!","Portrait: !p2800!e00",""
"ハッハッハッ！/何があったのかと思えば、/そんなことですか！","Hahaha!　/I wondered what happened, but it's just that!","Portrait: !p1501!e00",""
"ハハ……、そうか。","Haha... I see.","Portrait: !p1901!e00",""
"ハハ……、そうか？/ゲド高のヤツらは、/皆、立派に成長した。","Haha... is that so?、/Gedou High guys、/have all grown well.","Portrait: !p1901!e00",""
"ハハ……、そんなことか。/構わんぞ。/では、行くとしよう。","Haha... is that all.　/Fine.　/Well then, let's go.","Portrait: !p1901!e00",""
"ハハ……。/なぁ、エッジ！/俺たちもフォークダンスを踊らないか？","Haha...　/Hey, Edge!　/Want to dance the folk dance too?","Portrait: !p0000!e00",""
"ハハ、冗談ですよ、先生。/そんな、赤くならなくても。","Haha, I'm joking, sensei.　/No need to blush.","Portrait: !p0000!e00",""
"ハハ〜ン。/ユーは成績のコトで悩んでるネ？/そんなコトじゃジュッテしないネ！","Haha~、/You're worried about grades?、/That won't do!","Portrait: !p0801!e00",""
"ハハハ……、/ダメじゃないですか、それじゃ。","Hahaha...　/that won't do.","Portrait: !p0000!e00",""
"ハハハ……、そんな顔をするな。/今から少し付き合え。","Hahaha... don't make that face.　/Come with me for a bit.","Portrait: !p1901!e00",""
"ハハハ……。/お化け屋敷とは、/ずいぶん子供っぽいな。","Hahaha...　/a haunted house is quite childish.","Portrait: !p1901!e00",""
"ハハハ……。/では、後で行ってみるとしよう。","Hahaha...　/well then, let's go later.","Portrait: !p1901!e00",""
"ハハハ……。/アタイは、ただのはみ出しモンさ。/じゃあな。","Hahaha...　/I'm just an outcast.　/See ya.","Portrait: !p2301!e00",""
"ハハハ……。/ロマンチストですね、先輩。","Hahaha...　/You're a romantic, senpai.","Portrait: !p1501!e00",""
