"japanese","english","context","notes"
"いい心がけだ！/だがオマエにできるかァ！？","Good attitude!　/But can you do it！?","Portrait: !p2000!e00",""
"いい気晴らしの方法を教えてあげるから。/それで、また明日から頑張りましょう！","I'll teach you a way to relax.　/Then work hard again tomorrow！","Portrait: !p1401!e00",""
"いい？/照れたりしちゃダメだからね！","Okay?、 /Don't get embarrassed！","Portrait: !p0201!e00",""
"いえ……、/獲物の候補が多くて、/喜んでいたんですよ。","No... /many potential targets,　/so I was happy.","Portrait: !p1500!e00",""
"いえ……、失礼しました。/姉とは、しばらく一緒にいなかった時期が/あるので、恥ずかしいんですよ。","No... sorry.　/I haven't been with my sister for a while, /so it's embarrassing.","Portrait: !p1500!e00",""
"いえ……、成績がいまいち/パッとしなかっただけです……。","No... /my results just weren't great...","Portrait: !p0000!e00",""
"いえ……、校舎裏にいた猫が/いなくなってしまったので、/探しているんです。","No... /the cat behind the school　/disappeared, so I'm looking.","Portrait: !p2503!e00",""
"いえ……。/先程、募金に協力させて/いただいたのですが……","No... /I helped with the donation drive earlier, but...","Portrait: !p2500!e00",""
"いえ、そういう意味ではないのです。","No, that's not what I meant.","Portrait: !p2503!e00",""
"いえ、そんな……。/これくらいは自分でしませんと。","No, not at all... /I should do this much myself.","Portrait: !p2500!e00",""
"いえ、なんとなく……","No, somehow...","Portrait: !p0000!e00",""
"いえ、何でも……。/何でもありません。","No, nothing...　/It's nothing.","Portrait: !p2503!e00",""
"いえいえ、それほどでも……。/やぁ、!0君。/さきほどはアドバイスありがとう。","No no, not that much... /Ah,　!0. /Thanks for the advice earlier.","Portrait: !p1300!e00",""
"いきなり、お客さんの行く手を/ふさぐんですよぉ！","They suddenly block、 /customers' paths!","Portrait: !p2401!e00",""
"いきなりな質問だな。/まぁ、正直言えば考えた時期もあったさ。","Sudden question.　/Well, honestly, I did think about it.","Portrait: !p0300!e00",""
"いきなり何をいいだすの、ロイ？","What are you saying, Roy?","Portrait: !p0000!e00",""
"いきなり何をいいだすんだよ、/ロイ？","What are you suddenly saying, Roy?","Portrait: !p0000!e00",""
"いきなり決勝ね！/!0と!1の対戦よ！","Straight to finals！　/ !0 vs !1！","Portrait: !p1800!e00",""
"いくわよぉ〜〜っ！/笑ってぇ〜〜っ！","Here I go~~!　/Smile~~！","Portrait: !p2101!e00",""
"いけませんよ、!0さん。/私事であなたに/迷惑をかける事はできません。","I can't,　!0. /I can't trouble you　/with personal matters.","Portrait: !p2600!e00",""
