"japanese","english","context","notes"
"えへへ……。/!0せんぱぁい！","Hehe…/  !0-senpaaai！","Portrait: !p2401!e00",""
"えへへ……。/これは、ちょっとイイ感じよねぇ……。","Hehe…/This feels pretty good ...","Portrait: !pffff!e00",""
"えへへ……。/そうですよねぇ！","Hehe…/That's right!","Portrait: !p2401!e00",""
"えへへ……。/ちょっと、いっぱい買い過ぎたな。","Hehe…/I bought a bit too much.","Portrait: !p0000!e00",""
"えへへ……。/ちょっと、いっぱい買い過ぎちゃったな。","Hehe…/I bought a bit too much.","Portrait: !p0000!e00",""
"えへへ……。/ねぇ、エッジ！/私たちもフォークダンスを踊らない？","Hehe…/Hey, Edge! /Want to dance the folk dance with us?","Portrait: !p0000!e00",""
"えへへ……。/ホントは、ちょっと重かったから/アンタに運んでもらっただけなのよね。","Hehe…/Actually, it was a bit heavy, so,/I just had you carry it.","Portrait: !p2101!e00",""
"えへへ、何でもないですよぉー。/でも、そのときには、せんぱいにも/仲間になってもらいますからねぇ!h","Hehe, it's nothing. /But when that time comes, I'll have senpai,/join us too !h","Portrait: !p2401!e00",""
"えへへ、私ができる楽器は/小学校で習ったこれだけですよ。","Hehe, this instrument is all/I learned in elementary.","Portrait: !p0000!e00",""
"えへへっ、今日はいい天気でしょ。/私に感謝してよね。","Hehe, nice weather today, right?/Thank me.","Portrait: !p0200!e00",""
"えらくカワイイ包みだな。/お菓子か？","Pretty cute wrapping. /Candy?","Portrait: !p0000!e00",""
"えーっ。/……私って、/そんなに慌てものに見えます？","Huh./…Do I look, /that scatterbrained?","Portrait: !p0000!e00",""
"え！？/い、いや、まさか！/アハハハ……ハハ。","Huh ！? /N-no way!/Ahahaha... haha.","Portrait: !p0000!e00",""
"え！？/い、いや、まさか！/ハハハハ……ハハ。","Huh ！? /N-no way!/Hahaha ... haha.","Portrait: !p0000!e00",""
"え！？/いま、何か聞こえたんですけど？","Huh ！? /Did you hear something?","Portrait: !p0000!e00",""
"え！？　そうなんですか？/ごめんなさい勝手に使ってしまって。/学校の備品だと思ったので……。","Huh ！? Is that so? /Sorry for using it./I thought it was school equipment...","Portrait: !p0000!e00",""
"え！？　そうなんですか？/すいません勝手に使ってしまって。/学校の備品だと思ったので……。","Huh ！? Is that so? /Sorry for using it./I thought it was school equipment...","Portrait: !p0000!e00",""
"え？","Huh?","Portrait: !p1303!e00",""
"え？/……まぁ確かに、運動神経はいいし、/あれで結構、勉強もできるしね。","Huh?/…Well, he is athletic,/and studies pretty well too.","Portrait: !p0000!e00",""
"え？　あ、将馬……！？/なんか怒らせちゃったみたいだな……。/ワケわかんないのはこっちだって。","Huh? Ah, Shoma…!?/I think I made him angry ... /I don't understand either.","Portrait: !p0000!e00",""
"え？　いや、ハハ、まだちょっと、/そういう段階じゃ……、ハハハ……。","Huh? No, haha, not quite, /at that stage yet... hahaha...","Portrait: !p1302!e00",""
"え？　そ、そうか？","Huh? R-really?","Portrait: !p0402!e00",""
"お、いいな。/そろそろ盛り上がってる頃だもんな。/よし、行こう！","Oh, nice. /Should be lively about now./Alright, let's go!","Portrait: !p0400!e00",""
"お、おい！　何しやがんだ！！/せっかく作ったのによ！/もう材料ねぇんだぞ！","H-hey! What're you doing? /I just made that!/No more ingredients!","Portrait: !p0103!e00",""
"お、おう……。","O-oh…","Portrait: !p1200!e00",""
"お、おかしな呼び方をするんじゃないよ！/ザキと呼べといってるだろ！/今度、その呼び方したら、ひっぱたくよ！","D-don't call me weird names!/I told you to call me Zaki!/If you call me that again, I'll hit you!","Portrait: !p2303!e00",""
"お、お化け屋敷ねぇ……。/ハァ…………。/一気に、一年分くらい疲れたぞ……。","H-haunted house.../Sigh ... /I'm exhausted, like a year's worth ...","Portrait: !p0000!e00",""
"お、お化け屋敷ねぇ……。/ハァ…………。/一気に、一年分くらい疲れたわ……。","H-haunted house.../Sigh ... /I'm exhausted, like a year's worth ...","Portrait: !p0000!e00",""
"お、俺ですか？","M-me?","Portrait: !p0000!e00",""
"お、俺はちょっと……そうだ！/他にも血気盛んな人がいるじゃないですか。/バツとか将馬とか……","I-I'm a bit... that's it! /There are hot-blooded folks, /like Batsu and Shoma ...","Portrait: !p0000!e00",""
"お、俺を恋人にすると/いいじゃないですか……？/だったら、探す必要もないし……。","H-how about making me your lover…? /Then you wouldn't need to search ...","Portrait: !p0000!e00",""
"お、女の子が女の子に、/ラブレターをあげてるのを見ちゃったの。","I-I saw a girl giving,/a love letter to another girl.","Portrait: !p1102!e00",""
"お、委員長じゃないか。/今ヒマなのか？","O-oh, Rep./Are you free now?","Portrait: !p0000!e00",""
"お、将馬。/そんなトコロでボーッとして/どうしたんだ？","O-oh, Shoma./What're you doing/spacing out there?","Portrait: !p0000!e00",""
"お、将馬。/何してるんだ？","Oh, Shoma./What's up?","Portrait: !p0000!e00",""
"お、将馬。/道の真ん中で何やってるんだ？","O-oh, Shoma./What're you doing there?","Portrait: !p0000!e00",""
"お、沖田先生！？","Okita-sensei!?","Portrait: !p0000!e00",""
"おい……バツ！/そのヘンテコな白い塊は、何だ？","Hey... Batsu! /What's that weird white thing?","Portrait: !p0000!e00",""
"おい、!0！！/オマエは、金に頼らなきゃ/何にもできねぇのか！？","Hey,  !0 ！!/Can't you do anything/without money ！?","Portrait: !p2003!e00",""
"おい、バツ……どうしたんだ？/そんな仏頂面で。","Hey, Batsu… what's up? /Looking grumpy.","Portrait: !p0000!e00",""
"おい、九郎……","Hey, Kuro...","Portrait: !p0000!e00",""
"おい、夏……。","Hey, Natsu…","Portrait: !p0000!e00",""
"おいおい、そんな言い方ないだろ？/一緒に喜んでくれるかと思って/一番に知らせたのに……。","Hey hey, don't say that./I thought you'd be happy with me,/so I told you first...","Portrait: !p0603!e00",""
"おいおい、もも。/そんなにひっついたら、踊れないだろ？","Hey hey, Momo./Stick that close, can't dance.","Portrait: !p0000!e00",""
"おいおい、冗談はやめてくれよ！/コイツだけは、誰に頼まれたって/ゆずれないぜ。","Hey hey, stop joking! /This one, no matter who asks,/I won't give up.","Portrait: !p0600!e00",""
"おいおい、夢で終わらせるなよ。/まだまだ俺たちは、/これから続いていくんだからな！","Hey hey, don't let it end as a dream. /We still have, /a long way to go!","Portrait: !p0000!e00",""
"おいおい、言ってくれるな。/そういうお前はどうなんだ、バツ？","Hey hey, look who's talking./What about you, Batsu?","Portrait: !p0000!e00",""
"おいしかったんで、/全部食べちゃったんですけどねぇ。/きっと、そのときに匂いがついたんですぅ。","It was delicious, so, /I ate it all ... /The smell must have stuck then.","Portrait: !p2402!e00",""
"おいしそうに食べる人とか、/真剣に展示物を眺める人とかですね。/色んな表情があるから見てて飽きませんよ。","People eating happily, or /looking at exhibits. /All sorts of expressions, never boring.","Portrait: !p0000!e00",""
"おいしそうに食べる人とか、/真剣に展示物を眺める人とかね。/色んな表情があるから見てて飽きないわよ。","People eating happily, or /looking at exhibits. /All sorts of expressions, never boring.","Portrait: !p0000!e00",""
"おい！/どこ行くんだよ、アキラ！","Hey!/Where you going, Akira!","Portrait: !p0000!e00",""
"おい！/もも、どうしたんだよ？","Hey!/Momo, what's wrong?","Portrait: !p0000!e00",""
"おい！　もも！/待てよ！","Hey! Momo!/Wait!","Portrait: !p0000!e00",""
"おい！　待てよラン！/なんだよ、急に……。","Hey! Wait, Ran! /What's up, suddenly...","Portrait: !p0000!e00",""
"おぅ、将馬。/どうしたんだ？/なんだか雰囲気が暗いな。","Oh, Shoma./What's wrong?/The mood seems dark.","Portrait: !p0000!e00",""
"おうよ。/こうみえてもオイラ、/優しい先輩で有名なんだぜ？","Sure. /Despite appearances, I'm known /as a kind senpai.","Portrait: !p0401!e00",""
"おぉ、神よ！/この素晴らしき恵みを下さった事に/感謝いたします！","Oh, God!/Thank you for this wonderful blessing!","Portrait: !p0901!e00",""
"おお、!0さん！/いいところに来たわい。","Oh, !0! /Perfect timing.","Portrait: !p1200!e00",""
"おお、!0さん！/こんなとこで会うとは、奇遇じゃのう！","Oh, !0! /What a coincidence meeting here!","Portrait: !p1200!e00",""
"おお、!0君か。/実はさっきそこで相撲部のちゃんこ鍋を/いただいたんですが、素晴らしい味でね。","Oh, !0. /I had sumo club's chanko /earlier, wonderful taste.","Portrait: !p1300!e00",""
