"japanese","english","context","notes"
"よう、!0！！/ちょっと頼まれてくれねぇか？","Hey,　!0！！/Do me a favor?","Portrait: !p0100!e00",""
"よう、ラン！/なんか気合い入ってるな。","Hey, Ran！/You're fired up.","Portrait: !p0000!e00",""
"よう！ 姫っ！","Hey! Hime!","Portrait: !p0000!e00",""
"よぉ……ちゃんと届けといたよ。","Hey... I delivered it properly.","Portrait: !p0000!e00",""
"よぉ、!0……。/アキラに会ったか？","Hey,　!0…/Did you meet Akira?","Portrait: !p1002!e00",""
"よぉ、!0。/ずいぶん疲れたみたいだな。","Hey,　!0. /You look pretty tired.","Portrait: !p0100!e00",""
"よぉ、!0。/ちょっとランニングに/つきあってくれよ。","Hey,　!0. /Come running with me.","Portrait: !p0400!e00",""
"よぉ、!0。/やるじゃねぇか。/見直したぜ。","Hey,　!0. /Not bad. /I'm impressed.","Portrait: !p0400!e00",""
"よぉ、!0。/キミ、悩みはないかい？","Hey,　!0. /Any worries?","Portrait: !p0700!e00",""
"よぉ、!0。/待っていたぜ。","Hey,　!0. /I was waiting.","Portrait: !p0600!e00",""
"よぉ、!0。/遅かったじゃねぇか。","Hey,　!0. /You're late.","Portrait: !p0100!e00",""
"よぉ、!0さん！/ワシとこれから、模擬店を/あちこち食べ歩いて回らんか？","Hey,　!0-san！/Want to go around eating at shops with me?","Portrait: !p1200!e00",""
"よぉ、!0！/お勉強は終わったのか？","Hey,　!0！/Finished studying?","Portrait: !p1000!e00",""
"よぉ、!0！/せっかくの学園祭なんだ、/一緒に見て回らないか？","Hey,　!0！/It's the festival, /wanna look around together?","Portrait: !p0600!e00",""
"よぉ、!0！/どうだ？/学園祭は楽しんでるかァ！？","Hey,　!0！/How is it? /Enjoying the festival!?","Portrait: !p2000!e00",""
"よぉ、!0！/オマエからもいってくれよ！/母さんがうるさくてよ！","Hey,　!0！/Tell her from you too! /Mom is being annoying!","Portrait: !p0103!e00",""
"よぉ、!0！/チョイと頼まれてくれねぇか！","Hey,　!0！/Do me a quick favor!","Portrait: !p2000!e00",""
"よぉ、!0！/ワシとこれから、模擬店を/あちこち食べ歩いて回らんか？","Hey,　!0！/Want to go around eating at shops with me?","Portrait: !p1200!e00",""
"よぉ、!0！/待ちに待った学園祭だぜ！/全力で楽しんでるか！？","Hey,　!0！/The long-awaited festival! /Enjoying it fully!?","Portrait: !p0100!e00",""
"よぉ、!0！/遅かったじゃねぇか！！","Hey,　!0！/You're late!!","Portrait: !p2000!e00",""
"よぉ、!0！！/なんだなんだ、/ヒマそうなツラしやがって！！","Hey,　!0！！/What what, you look bored!!","Portrait: !p2000!e00",""
"よぉ、!0！！/元気はありあまってるかァ！？","Hey,　!0！！/Are you full of energy!?","Portrait: !p2000!e00",""
"よぉ、!0！！/遅かったじゃねぇか！！","Hey,　!0！！/You're late!!","Portrait: !p2000!e00",""
"よぉ、ひなた。/……どうしたんだ？/ボーッとしちゃって。","Hey, Hinata./…What's wrong?/You're spacing out.","Portrait: !p0000!e00",""
"よぉ、ひなた。/今日もクラブの助っ人なのか？","Hey, Hinata./Helping the club again?","Portrait: !p0000!e00",""
"よぉ、もも！/どこ行くんだ？","Hey, Momo!/Where you going?","Portrait: !p0000!e00",""
"よぉ、もも！/何だよ、大きなゴミ袋なんかかかえて。/ゴミ捨て係か？","Hey, Momo!/What's with that big trash bag?/Trash duty?","Portrait: !p0000!e00",""
"よぉ、もも！/何ひとりでブツブツいってるんだ？","Hey, Momo!/What are you muttering about?","Portrait: !p0000!e00",""
"よぉ、もも！/屋上で何してるんだ？","Hey, Momo!/What're you doing on the roof?","Portrait: !p0000!e00",""
"よぉ、もも！/部室で出し物の準備かい？","Hey, Momo!/Prepping the event in club room?","Portrait: !p0000!e00",""
"よぉ、アキラ/こんなところで、考えごとか？","Hey, Akira, /thinking here?","Portrait: !p0000!e00",""
"よぉ、エッジ！/どこか行くのか？","Hey, Edge!/Going somewhere?","Portrait: !p0000!e00",""
"よぉ、エッジ！/今日は、岩と一緒じゃないのか？","Hey, Edge!/Aren't you with Iwa today?","Portrait: !p0000!e00",""
"よぉ、カノジョ！/ひとり？/ヒマなら、俺と模擬店をハシゴしないか？","Hey, girlfriend!/Alone? /If free, wanna hit shops with me?","Portrait: !p0000!e00",""
"よぉ、ザキ！/何見てるんだ？","Hey, Zaki!/What're you looking at?","Portrait: !p0000!e00",""
"よぉ、バツ。/ちゃんと届けておいたぜ。","Hey, Batsu. /I delivered it properly.","Portrait: !p0000!e00",""
"よぉ、バツ！/……あ、お母さんも/ご一緒だったんですか。","Hey, Batsu！/…Ah, your mother is here too?","Portrait: !p0000!e00",""
"よぉ、ボーマン。/こんな所に一人でどうしたんだ？","Hey, Bowman./What are you doing here alone?","Portrait: !p0000!e00",""
"よぉ、ボーマン！/……どうしたんだ？/そんなにたくさん本を抱えて。","Hey, Bowman!/…What's wrong?/Carrying so many books.","Portrait: !p0000!e00",""
"よぉ、ラン。/プールで何してるんだ？","Hey, Ran. /What're you doing at the pool?","Portrait: !p0000!e00",""
"よぉ、ロイ。/さゆり先輩、こんにちは。/演劇部、また人が足りないんですか？","Hey, Roy. Sayuri-senpai, hello. /Drama club short on people again?","Portrait: !p0000!e00",""
"よぉ、ロイ。/何か探してるのか？","Hey, Roy. /Looking for something?","Portrait: !p0000!e00",""
"よぉ、ロイ。/暇そうだな。","Hey, Roy. /You look bored.","Portrait: !p0000!e00",""
"よぉ、ロイ！/ヒマそうだな。","Hey, Roy！/You look bored.","Portrait: !p0000!e00",""
"よぉ、九郎じゃないか。/何やってるんだ？","Hey, isn't that Kuro. /What're you doing?","Portrait: !p0000!e00",""
"よぉ、九郎も食べるか？/うろうろしてたら、思わずいっぱい/買い込んじゃったんだ。","Hey, want some too, Kuro? /I wandered around and ended up buying a lot.","Portrait: !p0000!e00",""
"よぉ、夏！/グラウンドの向こうに、/リングがあったよ。","Hey, Natsu！/There's a ring beyond the grounds.","Portrait: !p0000!e00",""
"よぉ、委員長じゃないか。/ちょうどよかった。/これから俺と……","Hey, isn't that Rep./Perfect timing./Now with me...","Portrait: !p0000!e00",""
"よぉ、委員長！/なかなか忙しそうだな。","Hey, Rep！/You look pretty busy.","Portrait: !p0000!e00",""
"よぉ、将馬。/なんだかヒマそうだな。","Hey, Shoma. /You look bored.","Portrait: !p0000!e00",""
"よぉ、将馬！/見ただろ？/俺様の雄姿！","Hey, Shoma！/You saw it?/My heroic pose!","Portrait: !p0000!e00",""
"よぉし、/今からフォークダンスに行くぞ！/サボってる不届きな奴らを見つけにな！！","Alright, going to the folk dance now！/Find those slacking troublemakers!!","Portrait: !p2001!e00",""
"よぉし、気合いを入れて練習だ！/……っていいたいとこだけど、/今日は、たこ焼を売らないとな。","Alright, practice with spirit!/…I'd like to say, but /I need to sell takoyaki today.","Portrait: !p0601!e00",""
"よぉし、決めた！！/もうゴチャゴチャ悩んだりしねぇ！/なるようにしかならねぇんだからな！！","Alright, decided！！/No more worrying!/Things will be as they'll be!！","Portrait: !p0100!e00",""
"よぉっ、!0！/待ってたぜ！","Hey,　!0！/I was waiting!","Portrait: !p0600!e00",""
"よぉっ！　ラン！/何見てるんだよ！/俺にも見せてくれよ！","Hey! Ran！/What are you looking at! /Show me too!","Portrait: !p0000!e00",""
"よぉーし……/フレー！　フレー！　委員長！/フレー！　フレー！　い・い・ん・ちょー！","Alright.../Go! Go! Chairperson！/Go! Go! I-i-n-cho！","Portrait: !p0000!e00",""
"よぉーーっっし、負けねぇぜ！！/こうしちゃいられねぇ！/じゃあな！！","Alright, I won't lose!！/Can't stay like this!/See ya!！","Portrait: !p0100!e00",""
"よぉ委員長！/どうしたんだ？/そんなに血相かえて。","Hey Rep!/What's wrong?/You look panicked.","Portrait: !p0000!e00",""
"よぉ！　!0！/フリーマーケットで売るアイテムを/募集してんだ。","Hey!　!0！/I'm collecting items /to sell at the flea market.","Portrait: !p1000!e00",""
"よぉ！　アンタ、１人かい？/ヒマなら、/アタイと模擬店をハシゴしないかい？","Hey! You alone? /If you're free, want to hit shops with me?","Portrait: !p0000!e00",""
"よぉ！　夏じゃないか。/沖田先生と、なに話してたんだ？","Hey! Isn't that Natsu./What were you talking about with Okita?","Portrait: !p0000!e00",""
"よお、ザキ！　暇そうだな。","Hey, Zaki! You look bored.","Portrait: !p0000!e00",""
"よお、九郎！/何ひとりでブツブツいってんだ？","Hey, Kuro!/What are you muttering about?","Portrait: !p0000!e00",""
"よかった！/体重計に乗るのが恐くって、/一度、誰かに聞いてみようと思ってたの。","Good！/I was scared to get on the scale, so I wanted to ask someone.","Portrait: !p1101!e00",""
"よくがんばったわね！/こうして、学園祭の案内をさせてもらった/私も鼻が高いわ！","You worked hard!/I'm proud to guide the festival like this!","Portrait: !p1801!e00",""
"よくぞ聞いてくれたのう！/なんと今年は……","Thanks for asking!/This year...","Portrait: !p1200!e00",""
"よく手入れされてるみたい。/ちょっと拝借ぅ……","Looks well-maintained./Just borrowing ...","Portrait: !p0000!e00",""
"よく手入れされてるみたいだ。/ちょっと拝借……","Looks well-maintained./Just borrowing ...","Portrait: !p0000!e00",""
"よく聞いてくれたな！/今年のサッカー部の出店は……、/「燃えろ！　サッカーボールたこ焼」さ！","Thanks for asking!/This year's soccer club shop is... /'Burn! Soccer Ball Takoyaki'!","Portrait: !p0601!e00",""
