"japanese","english","context","notes"
"（エッジのヤツ……。/　でも、売れ残ったらどうしよう？/　手伝ってやればよかったかな……）","","Portrait: !p0000!e00",""
"（エッジもいろいろ考えてるんだ……）","","Portrait: !p0000!e00",""
"（エッジもいろいろ考えてるんだ。/　私もがんばらなきゃ……）","","Portrait: !p0000!e00",""
"（エッジもいろいろ考えてるんだな……）","","Portrait: !p0000!e00",""
"（エッジもいろいろ考えてるんだな。/　俺もがんばらないとな……）","","Portrait: !p0000!e00",""
"（ククク……。/　化け猫っていうより、/　それは、タヌキのお面に見えるよ……）","","Portrait: !p0000!e00",""
"（クスクス……、/　ホントは怖いくせに……）","","Portrait: !p0000!e00",""
"（クスクス……、照れてる照れてる）","","Portrait: !p0000!e00",""
"（クスクス……。/　からかい甲斐があるわね、/　ランちゃんは……）","","Portrait: !p0000!e00",""
"（クスクス……。/　スケ番ザキもフリルのエプロンが/　相手じゃあ、形無しみたいね）","","Portrait: !p0000!e00",""
"（クスクス……。/　今まで寝てたくせに……）","","Portrait: !p0000!e00",""
"（クスクス……。/　化け猫っていうより、/　それは、タヌキのお面に見えるよ……）","","Portrait: !p0000!e00",""
"（クスクス……）","","Portrait: !p0000!e00",""
"（グハッ！　あばらが……、あばらが……。/　そ、そんなに怒らなくても/　いいんじゃないかな……）","","Portrait: !p0000!e00",""
"（ゲゲッ！　ま、まさに大盛り……/　これって、俺がいま食べ切るのかな？/　お持ち帰り用とかじゃなくて……）","","Portrait: !p0000!e00",""
"（ゲゲッ！　ま、まさに大盛り……/　これって、私がいま食べ切るのかな？/　お持ち帰り用とかじゃなくて……）","","Portrait: !p0000!e00",""
"（コスチュームか……/　どんなコンテストかよく知らないし。/　……こうなったら）","","Portrait: !p0000!e00",""
"（ゴメンな、夏……）","","Portrait: !p0000!e00",""
"（ゴメンね、夏……）","","Portrait: !p0000!e00",""
"（ザキのヤツ、誘って欲しかったのかな？/　まさかね……）","","Portrait: !p0000!e00",""
"（ザキも笑うと、結構カワイイ……）","","Portrait: !p0000!e00",""
"（ザキも笑うと、結構カワイイかも）","","Portrait: !p0000!e00",""
"（ジョーカー……？/　何のことかしら？）","","Portrait: !p0000!e00",""
"（ジョーカー……？/　何のことだ？）","","Portrait: !p0000!e00",""
"（チェッ……大声で/　名前を呼んでやろうと思ったのに……/　気づかれちゃったか）","","Portrait: !p0000!e00",""
"（チッ……大声で名前を呼んでやろうと/　思ったのに……気づかれたか）","","Portrait: !p0000!e00",""
"（チッ、感づかれたか……。/　ザキのマスクを取った顔が/　見れると思ったのに……）","","Portrait: !p0000!e00",""
"（チッ、感づかれたわ……。/　ザキのマスクを取った顔が/　見れると思ったのに……）","","Portrait: !p0000!e00",""
"（チッ！/　水泳部の野郎ども……、/　プレゼント攻撃かよ！）","","Portrait: !p0000!e00",""
"（ティファニー……/　もうちょっとだけ、/　気をつかってくれないかな……）","","Portrait: !p0000!e00",""
"（ティファニー……/　やっぱりお父さんの所に/　帰りたいのよね……）","","Portrait: !p0000!e00",""
"（ティファニー……/　やっぱりお父さんの所に/　帰りたいんだよな……）","","Portrait: !p0000!e00",""
"（ティファニーの笑顔が、/　いつもより柔らかく見えたのは、/　俺の気のせいか……な？）","","Portrait: !p0000!e00",""
"（ティファニーの笑顔が、/　いつもより柔らかく見えたのは、/　私の気のせいか……な？）","","Portrait: !p0000!e00",""
"（ティファニーは/　プリプリ怒りながら行ってしまった。/　……でも、やっぱり似てるよ……）","","Portrait: !p0000!e00",""
"（ティファニーは/　プリプリ怒りながら行ってしまった。/　……でも、やっぱり似てるわよ……）","","Portrait: !p0000!e00",""
"（ドキーーーッ！！）","","Portrait: !p2102!e01",""
"（ナ、ナ、ナ、ナ……！/　ナニやってんだ、ロベルト！？）","","Portrait: !p0000!e00",""
"（ナ、ナ、ナ、ナ……！/　ナニやってんのよ、ロベルト！？）","","Portrait: !p0000!e00",""
"（ハァ……、/　やっぱり手伝ってあげた方が/　よかったのかな……）","","Portrait: !p0000!e00",""
"（ハァ……。/　流さんに恋人ができるのは/　当分、先の話みたいだな……）","","Portrait: !p0000!e00",""
"（ハァ……。/　流先輩に恋人ができるのは/　当分、先の話みたいね……）","","Portrait: !p0000!e00",""
"（ハァ……どう見ても/　私に合うサイズには見えないわね……/　……さっさと持って行こっと……）","","Portrait: !p0000!e00",""
"（ハァハァ……、つ、疲れたな……。/　でも、恋人になろうってくらいだから、/　流さん、俺のこと嫌いじゃないよな？）","","Portrait: !p0000!e00",""
