"japanese","english","context","notes"
"あれ？/ゆりかさんと静音さんじゃないですか。","Huh?/Is that Yurika-san and Shizune-san?","Portrait: !p0000!e00",""
"あれ？/ゆりかさんと静音ちゃんじゃないですか。","Huh?/Is that Yurika-san and Shizune-chan?","Portrait: !p0000!e00",""
"あれ？/今、変な音がしたな……。","Huh?/I heard a weird sound...","Portrait: !p0000!e00",""
"あれ？/今、変な音がしたね……。","Huh?/I heard a weird sound...","Portrait: !p0000!e00",""
"あれ？/流さん、何してるんです？","Huh?/Nagare-san, what's up?","Portrait: !p0000!e00",""
"あれ？/流先輩、何してるんです？","Hm? /Nagare-senpai, what's up?","Portrait: !p0000!e00",""
"あれ？/私の言う事が信じられないかな？","Huh?/Don't you believe me?","Portrait: !p0000!e00",""
"あれ？　英雄先生、/なんだか甘い香りがしますね。","Huh? Shimazu-sensei, /there's a sweet smell.","Portrait: !p0000!e00",""
"あんなにゆっくり食べてたら、/食べた気しないと思うんだけどな……。","Eating that slowly, /you wouldn't feel like you ate …","Portrait: !p1103!e00",""
"あんなのが作れるなんて、/ホントすごいよね。","Being able to make that/is really amazing.","Portrait: !p0500!e00",""
"あんな雑魚にまで狙われるとは……。/我ながら、情けない話だ……。","To be targeted by such weaklings.../I'm pathetic …","Portrait: !p1900!e00",""
"あんまり……、よくないかな。/もも、俺と行くってのはナシか？","That's… not good. /Momo, how about going with me?","Portrait: !p0000!e00",""
"あんまり……、よくないかな。/ももちゃん、私と行くってのはナシ？","That's… not good. /Momo-chan, how about going with me?","Portrait: !p0000!e00",""
"あんまり、誰とも仲良くなれなかったのは、/残念だけど、/俺は後悔はしてない！","I didn't get close to many, /disappointing, but /I don't regret it！","Portrait: !p0000!e00",""
"あんまり、誰とも仲良くなれなかったのは、/残念だけど、/私は満足してるわ！","I didn't get close to many, /disappointing, but /I'm satisfied!","Portrait: !p0000!e00",""
"あんまり悔しかったから、/売り物のケーキを/少しつまみ食いしちゃった!h","I was so mad,/I snuck a bite of/the cake we were selling!h","Portrait: !p0201!e00",""
"あー、それってヒドい言い方。","That's harsh.","Portrait: !p0203!e00",""
"あー、オレはエンリョしとくわ……。","Ah, I'll hold back…","Portrait: !p1000!e00",""
"あーあ、なんかどうでもよくなっちゃった。/焦ったって仕方ないもんね。/じゃまたね、!0！","Aww, I stopped caring. /No point in rushing./See you later, !0 ！","Portrait: !p0200!e00",""
"あーっ、今日は楽しかったーっ。/ね、!0もそうでしょ？","Ahh, today was fun!/Right, !0?","Portrait: !p0201!e00",""
"あーもう、うるさいわねぇ！","Ah geez, you're annoying！","Portrait: !p2103!e00",""
"あーん、こういうときは、/ウソでも「もちろん」とかいうんですぅ！","Aww, at times like this, /say 'of course' even if it's a lie!","Portrait: !p2401!e00",""
"あーん、こういうときは、/ウソでも「任せとけ」とかいうんですぅ！","At times like this, say /'leave it to me' even if it's a lie!","Portrait: !p2401!e00",""
"あーんもう！/ここで待っとくように言っといたのにーっ！/どこ行っちゃったのよぉ！","Aww geez！/I told you to wait here！/Where did you go！","Portrait: !p0203!e00",""
"あームシャクシャするぜ！/どっかで思いっきり暴れたい気分だ！！","Ah, I'm frustrated！/I want to go wild somewhere!！","Portrait: !p0103!e00",""
"あ！　!0せんぱい！/もぉっ、遅いですぅ！","Ah！ !0-senpai！ /Geez, you're late！","Portrait: !p2400!e00",""
"い、いいから。/キャンプファイアーが始まるから、/一緒に行こ！","I-it's fine. /The campfire's starting, /let's go together！","Portrait: !p0201!e00",""
"い、いいじゃない別に！/用は済んだんだから、あっち行きなさいよ！","I-it's fine！/I'm done here, so go away！","Portrait: !p2103!e00",""
"い、いきなり、/変なこと聞くのね……。","S-suddenly/asking something weird...","Portrait: !p0000!e00",""
"い、いきなり、/変なこと聞くんだな……。","S-suddenly asking, /something weird...","Portrait: !p0000!e00",""
"い、いや……/きこえた……けど。","N-no…/I heard... but.","Portrait: !p0102!e00",""
"い、いや……/もちろん雹さんが一番です、はい！","N-no…/Of course Hail-san is #1, yes!","Portrait: !p0000!e00",""
"い、いや……/もちろん雹クンが一番よ、うん！","N-no…/Of course Hail-kun is #1, yes!","Portrait: !p0000!e00",""
"い、いや……、そうもいかないな。/ケガが治ったら、すぐ本格的な練習に/入るつもりだったから……。","N-no… I can't./Once my injury heals, I plan to/start serious practice right away…","Portrait: !p0603!e00",""
"い、いや、そうではないが……、/俺にも都合というものがある……。","N-no, that's not it…/I have my own circumstances...","Portrait: !p1902!e00",""
"い、いやぁ……、/オレはただ、/より頑張るためにだなァ……。","N-no…/I'm just trying, /to work harder …","Portrait: !p1000!e00",""
"い、いやぁ、/別にそういうわけじゃないですよ。","N-no, /that's not what I meant.","Portrait: !p0000!e00",""
"い、いわれてみれば、そうですね。/で、本当は何をやってるんですか？","W-well, now that you mention it. /So what are you really doing?","Portrait: !p0000!e00",""
"い、今から？/だって学園祭だってまだ……。","R-right now?/But the festival's still...","Portrait: !p0000!e00",""
"い、委員長？/（固まってしまった……。/　今のは禁句だったのか！？）","C-Chairperson?，(I froze.../Was that a forbidden topic!?)","Portrait: !p0000!e00",""
"い、委員長？/（固まってしまった……。/　今のは禁句だったの！？）","C-Chairperson?，(I froze.../Was that a forbidden topic!?)","Portrait: !p0000!e00",""
"いいえ……、成績がいまいち/パッとしなかっただけです……。","No…/my results just weren't great...","Portrait: !p0000!e00",""
"いいえ……。/醍醐先輩が旅に出るのは、/正しいと思います……。","No…/I think Daigo-senpai going /on a journey is right...","Portrait: !p0000!e00",""
