"japanese","english","context","notes"
"オマエのその答えが正しいのか、/もう一度見て回って考えてこい！/じゃあな！！","Whether your answer is correct,，/go look around again and think!，/See ya!!","Portrait: !p2000!e00",""
"オマエの気が済むまで/付き合ってやっからな！/さぁ、行こうぜェ！","I'll keep you company until you're satisfied!，/Well then, let's go!","Portrait: !p1001!e00",""
"オマエもいらない服とか出すか？/オレたちのクラスで売ってやるぜ？","Want to put out old clothes too?，/Our class will sell them.","Portrait: !p1000!e00",""
"オレ……、/オマエが胸張って自慢できるような/立派な漢（オトコ）になるってな！","I...，/will become a man you can be proud of!","Portrait: !p1000!e00",""
"オレが一生懸命作ってやったんだ。/なくすんじゃねェぞ！","I made it with all my effort.，/Don't lose it!","Portrait: !p1002!e00",""
"オレたちは、/売り上げから手数料をいただいて、/残りは、モノを提供した本人に返すんだ。","We take a commission from sales,，/and return the rest to whoever provided the items.","Portrait: !p1000!e00",""
"オレは、親父に/「日本を変えてやる！！」って/大見得きっちまったからな。","I told my old man，/'I'll change Japan!!'，/so I can't back down.","Portrait: !p0100!e00",""
"オレみたいに繊細な精神の持ち主には、/こういう「癒し」が必要なワケよ！/わかる？","For someone with a sensitive spirit like me,，/this kind of 'healing' is necessary!，/Understand?","Portrait: !p1001!e00",""
"オレも今はする事がなくてよ。/そうだ、しばらく俺につきあえよ。/一人で歩き回っても面白くねぇんだよ。","I don't have anything to do now.，/Right, hang out with me for a while.，/Walking alone isn't fun.","Portrait: !p0101!e00",""
"オレも今はする事が無くてよ。/そうだ、しばらく俺につきあえよ。/一人で歩き回っても面白くねぇんだよ。","I don't have anything to do now.，/Right, hang out with me for a while.，/Walking alone isn't fun.","Portrait: !p0101!e00",""
"オー、それはズルいデ〜ス！！/まるでミーの愛情が足りないみたいに/聞こえマ〜ス！","Oh, that's cheating!!，/It sounds like Mee's love isn't enough!","Portrait: !p0803!e00",""
"オー、グレイト！/!0、よく気づいたヨ〜。/ホンのチョットだけ伸びたネ！！","Oh, great!，/!0, good catch~，/Just grew a tiny bit!!","Portrait: !p0801!e00",""
"オー、ユカタ！！/それはベストチョイスね！","Oh, yukata!!，/That's the best choice!","Portrait: !p0801!e00",""
"カ、カップルで行くものって感じですけど、/そんな深い意味はなくていいんです。/ただ醍醐先輩と行ってみたいだけで……","I-it feels like something couples do, but，/it doesn't need deep meaning.，/I just want to go with Daigo-senpai...","Portrait: !p0000!e00",""
"カ、カップルばっかりだし……、/やっぱり、そうなんじゃないかな……。","I-it's all couples...，/after all, that's probably it...","Portrait: !p0000!e00",""
"カ、カワイイっていえば、/女がみんな喜ぶと思うな！","S-saying 'cute' makes，/all girls happy!","Portrait: !p2302!e00",""
"カッキーン！","Crack!","Portrait: !p0403!e00",""
"カップルで行くものって感じですけど、/そんなの、/気にしなきゃいいじゃないですか。","It feels like something couples do, but，/you don't need to worry about that.","Portrait: !p0000!e00",""
