"japanese","english","context","notes"
"なに……、/ゲド高流に話をつけるだけだ。/心配するな。","What…/Just settling things Gedokou style./Don't worry.","Portrait: !p1900!e00",""
"なに、これ？/この写真を見てたの？","What's this?/Looking at this photo?","Portrait: !p0000!e00",""
"なに、エンリョしてるのよ！/サッカー部のみんなと相談して/やったげる！","Don't hold back!/I'll discuss with soccer club/and do it!","Portrait: !p0000!e00",""
"なに、エンリョしてるんだよ！/サッカー部のみんなと相談して/やってやるよ！","What, don't worry!/I'll discuss it with the soccer club,/and do it!","Portrait: !p0000!e00",""
"なに、パラメータが上がったり/下がったりするだけだよ。/どうだね、受けてみるかな？","What, stats just go up or down. /How about it, want to try?","Portrait: !p3401!e00",""
"なにせ、太陽学園には、/問題児がゴロゴロいるからな……。","After all, Taiyo Academy/has problem kids everywhere...","Portrait: !p0301!e00",""
"なになに？/何やったの？","What what?/What did you do?","Portrait: !p0000!e00",""
"なによ、いきなり！？/これって、新聞部の人がよく持ってる/カメラを入れるケースでしょ？","What, suddenly！? /This is the case /newspaper club uses for cameras, right?","Portrait: !p0000!e00",""
"なによ、いつもは/自分から見せにくるくせに……。","What, you always show it yourself...","Portrait: !p0000!e00",""
"なによ、ランちゃん！/さっきからソワソワして！/私に用があるなら、ハッキリいってよね！","What, Ran-chan！/You've been fidgeting! /If you need something, say it clearly!","Portrait: !p0000!e00",""
"なによ、不幸の写真って……？","What, a misfortune photo…?","Portrait: !p0000!e00",""
"なに？","What?","Portrait: !p0000!e00",""
"なに？/この蚊の鳴くような声の客引きは……？","What? /This weak-voiced customer caller ...?","Portrait: !p0000!e00",""
"なのに、これから本番ってときに/グズりだしちゃって……。/困ったわね……。","But just before the real thing, /you're being slow... /Troublesome...","Portrait: !p3300!e00",""
"なのに、ちっとも/働きやがらねェヤツらがいるから、/怒鳴り飛ばしてやってたんだよ。","But there are guys who don't work at all, so, /I've been yelling at them.","Portrait: !p1000!e00",""
"なのに、無理に恋人を作ったって、/その人のために……なんて/思わないじゃないですか。","But if you force a relationship,/you won't think... /for that person...","Portrait: !p0000!e00",""
"なまけてる暇なんかないわ！","No time to slack off！","Portrait: !p0501!e00",""
"なら、/本番で練習してきたものを出し切れば、/それでいいじゃないか。","Then just give your all /with what you practiced, /that's fine.","Portrait: !p0000!e00",""
"なら、/本番で練習してきたものを出し切れば、/それでいいんじゃないかなぁ。","Then, /just give it your all with what you practiced, /that's fine.","Portrait: !p0000!e00",""
"なら、どうすればいいか考えなさい。/……!0さん、/騒がしくしてごめんなさいね。","Then think about what to do./…!0-san, sorry for the noise.","Portrait: !p2600!e00",""
"なら、アキラは勇気を持って、/自分はこういう人間だって、/みんなに伝える方が大事なんじゃないかな。","Then Akira should have courage and, /tell everyone this is who she is,/that's more important.","Portrait: !p0000!e00",""
"なら、オレに呼吸を合わせろ！/相棒の鼓動を感じ取れば、/後は気合をぶつけるだけだ！！","Match my rhythm!/Feel your partner's heartbeat, /then put in your spirit!!","Portrait: !p0100!e00",""
"なら、一緒に動かないか。/一人よりもその方が楽しいだろ？","Then wanna move together? /More fun than alone, right?","Portrait: !p0000!e00",""
"なら、一緒に動かない？/一人よりもその方が楽しいでしょ？","Then wanna move together? /More fun than alone, right?","Portrait: !p0000!e00",""
"なら、今日はゆっくりと休養をとって、/また明日から頑張ればよいではないですか。","Then take a good rest today, and, /do your best again from tomorrow.","Portrait: !p0900!e00",""
"なら、俺も一緒に/連れていってください！","Then take me along too！","Portrait: !p0000!e00",""
"なら、猛練習ですね！/それでもダメなら特訓しかないです！！","Then intense practice!/If not, special training!！","Portrait: !p0000!e00",""
"なら、私も一緒に行きたい！","Then I want to go too!","Portrait: !p0000!e00",""
"なら、４８の組手から始めるとしましょう。/それらをマスターすれば、自然と身体が/動くようになるでしょう。","Then let's start with 48 kata./Once you master those, your body will, /naturally move.","Portrait: !p0901!e00",""
"なりたいって気持ちを、/忘れなければ大丈夫さ。","As long as you don't forget /that desire, it's fine.","Portrait: !p0000!e00",""
"なりたいって気持ちを、/忘れなければ大丈夫よ。","As long as you don't forget /that desire, it's fine.","Portrait: !p0000!e00",""
"なるほど……/じゃあ、せめて俺だけでも手伝うよ。/見て見ぬふりはできないからな。","I see.../Then at least I'll help. /I can't pretend not to see.","Portrait: !p0000!e00",""
"なるほど……/わかりました、やってみます！！","I see.../Understood, I'll try it!!","Portrait: !p0000!e00",""
"なるほど……。","I see...","Portrait: !p0000!e00",""
"なるほど……。/じゃあ今度、俺も練習につきあうよ。/ボーマンに負けてられないからな！","I see.../Then next time, I'll practice with you too./Can't lose to Bowman!","Portrait: !p0000!e00",""
"なるほど……。/じゃあ今度、私も練習につきあうわ。/ボーマンに負けてられないからね！","I see.../Then next time, I'll practice with you too./Can't lose to Bowman!","Portrait: !p0000!e00",""
"なるほど……そういう事か。/!0……/お前には礼を言わねばならんな。","I see... that's how it is./　!0… /I must thank you.","Portrait: !p1602!e00",""
"なるほど……それはいいですね。/しかし相手をしてくれる人がいるかな？","I see... that's good. /But will there be someone to practice with?","Portrait: !p1300!e00",""
"なるほど、たしかにこの格好でやるより/空手着の方がいいかもしれませんね。/しかし、今は用意してないのですよ……。","I see, karate gi might be better than this outfit./However, I don't have one prepared ...","Portrait: !p1303!e00",""
"なるほど。/それで水墨画ですか。/先生のイメージに合ってますよね。","I see./So it's ink painting./It matches sensei's image.","Portrait: !p0000!e00",""
"なるほど。/それはいいかもしれませんね。","I see./That might be good.","Portrait: !p1300!e00",""
"なるほど。/元日本代表選手ともなれば、/知名度はありますからね！","I see./Being a former national player,/you have recognition!","Portrait: !p0901!e00",""
"なるほどね。/俺なんかは、年に一度のイベント、/ぐらいにしか考えてなかったけどな。","I see./I only thought of it as a once-a-year event...","Portrait: !p0000!e00",""
"なるほどね。/私なんか、年に一度のイベント、/ぐらいにしか考えてなかったけど。","I see./I only thought of it as a once-a-year event...","Portrait: !p0000!e00",""
"なんか……怒らせちゃったみたいです。","I think... I made them angry.","Portrait: !p0000!e00",""
"なんか、お前にそんなコトいわれると、/がっくりしちゃうなぁ……。","When you say that,/I get discouraged...","Portrait: !p0400!e00",""
"なんか、オレの商売もワールドワイドに/なったっつう感じだよな！","My business feels like it's gone worldwide！","Portrait: !p1001!e00",""
"なんか、今日のエッジは、/生き生きしてるな。","Today's Edge is lively.","Portrait: !p0000!e00",""
"なんか、今日のエッジは、/生き生きしてるね。","Today's Edge is lively.","Portrait: !p0000!e00",""
"なんか、購買部の方で/バザーをやってるらしいんでな。","The school store seems to be having a bazaar.","Portrait: !p1000!e00",""
"なんか励まされたんだか、/バカにされたんだか、わかんねぇ……。","I don't know if I was encouraged, /or made fun of ...","Portrait: !p0402!e00",""
"なんか楽しそうだな、ロイ。","Roy looks like he's having fun.","Portrait: !p0000!e00",""
"なんか楽しそうね、ロイ。","Roy looks like he's having fun.","Portrait: !p0000!e00",""
"なんじゃ、/せっかくワシが作ったのに。/気分の悪いことをいうのう……。","What, I made it specially./You say unpleasant things...","Portrait: !p1203!e01",""
"なんじゃ、薄情じゃのう……。/ちっとは、真面目に考えてくれても/いいじゃろうに……。","What, how cold…/You could at least think seriously ...","Portrait: !p1203!e00",""
"なんじゃい、それは……？","What is that…?","Portrait: !p1200!e00",""
"なんじゃ？/おぬしも、力仕事を頼みに来たのかのう？","What? /Have you come to ask for labor too?","Portrait: !p1200!e00",""
"なんじゃ？/プールに金魚が泳いどる……。/金魚すくいかのう？","What? /Goldfish in the pool ... /Goldfish scooping?","Portrait: !p1200!e00",""
"なんたって、年に一度の学園祭だからな！/燃えない方がどうかしてるぜ！","It's the once-a-year festival!/Something's wrong if not fired up!","Portrait: !p0101!e00",""
"なんたって学園祭だからな。/これぐらいバカ騒ぎしなきゃ、/楽しんだ事にならねぇよ。","It's the festival./If you don't go this crazy,/it's not really fun.","Portrait: !p0101!e00",""
"なんだ!0、/今はヒマなのか？","What, !0, are you free now?","Portrait: !p0100!e00",""
"なんだ……。/気付いてたのか？","What…/Did you notice?","Portrait: !p0000!e00",""
"なんだ……もっと積極的になれば、/英雄先生だって喜ぶのに……。","What… if more proactive, /Shimazu-sensei would be happy...","Portrait: !p0000!e00",""
"なんだ、!0か。/まぁな、夏達と違って野球部は/特に出し物しねぇしな。","What, !0. /Unlike Natsu and others, /baseball club has no event.","Portrait: !p0400!e00",""
"なんだ、これ？/この写真を見てたのか？","What's this?/Looking at this photo?","Portrait: !p0000!e00",""
"なんだ、そうだったの。/なら、私が部室に持っていっておくよ。","What, I see./Then I'll take it to the club room.","Portrait: !p0000!e00",""
"なんだ、そうだったのか。/なら、俺が部室に持っていっておくよ。","What, I see./Then I'll take it to the club room.","Portrait: !p0000!e00",""
"なんだ、そうだったんですか。/……じゃ、俺が代わりに持っていきますよ。/結構重そうだし。","What, I see./…Then I'll take it instead. /It looks pretty heavy.","Portrait: !p0000!e00",""
"なんだ、そうだったんですか。/……じゃ、私が代わりに持っていきますよ。/先生、忙しそうだし。","What, I see./…Then I'll take it instead. /Sensei looks busy.","Portrait: !p0000!e00",""
"なんだ、そんなことか。楽勝だよ。/なんなら、部室に着く前に/全部売り切っちゃおうか？","What, that's it? Easy./Want me to sell it all,/before we reach the club room?","Portrait: !p0000!e00",""
"なんだ、そんなことか。楽勝だよ。/なんなら、部室に着く前に/全部売り切ってやろうか？","What, that's it? Easy./Want me to sell it all,/before we reach the club room?","Portrait: !p0000!e00",""
"なんだ、つまらないな。/ま、しかしそれがベストだよ。/ちなみに、ボクにも悩みはない。","What, boring. /Well, but that's best. /By the way, I have no worries.","Portrait: !p0701!e00",""
"なんだ、ラン。/屋上からも撮ってるのか？","What, Ran./Filming from the roof too?","Portrait: !p0000!e00",""
"なんだ、ランか。/何でそんなカタコトの日本語なんだよ？","What, Ran./Why such broken Japanese?","Portrait: !p0000!e00",""
"なんだ、ランちゃんか。/何でそんなカタコトの日本語なのよ？","What, Ran-chan. /Why such broken Japanese?","Portrait: !p0000!e00",""
"なんだ、夏？/屋上でサボリか？","What, Natsu?/Slacking on the roof?","Portrait: !p0000!e00",""
"なんだ。/案外つまらないモノだな、/悩み相談というのは。","What. /Worry consultation is surprisingly boring.","Portrait: !p0702!e00",""
"なんだい！ シャキッとしなよ！/いつまでもグチグチ/いってんじゃないよ。","What！ Snap out of it!/Stop complaining forever.","Portrait: !p2300!e00",""
"なんだか……夢みたいだね、/……!0と、/こんなコトを話してるなんて。","Somehow... it's like a dream, /…talking like this with　!0.","Portrait: !p0202!e00",""
"なんだか、こうしていると/去年のコトを思い出すな。/なんだかんだいっても楽しかったからね。","Somehow, doing this reminds me of last year./It was fun despite everything.","Portrait: !p0700!e00",""
"なんだか、イヤな感じだねぇ……。","Somehow, it feels bad...","Portrait: !p2303!e00",""
"なんだか、一日中騒いでたから/同じ学校の友達のような気がしてたけど。/……そうなんだよな。","Somehow, since we were noisy all day, /I felt like school friends./…That's how it is.","Portrait: !p0000!e00",""
"なんだか、一日中騒いでたから/同じ学校の友達のような気がしてたけど。/……そうなんだよね。","Somehow, since we were noisy all day, /I felt like school friends./…That's how it is.","Portrait: !p0000!e00",""
"なんだかなぁ。/俺ってそんなに慌てものに見えます？","Somehow.../Do I look that panicky?","Portrait: !p0000!e00",""
"なんだかドキドキするわね！/それじゃあ、いくわよ！","I'm so excited！/Well then, let's go!","Portrait: !p1801!e00",""
"なんだか引っかかる言い方だけど……。/ま、いいや。/憶えてたらね！！","That phrasing bothers me…/Well, whatever./Remember it!!","Portrait: !p0201!e00",""
"なんだか早いよな。/ついこないだ、太陽学園に/転校してきたと思ってたのによ。","Time flies. /I thought you just transferred /to Taiyo Academy.","Portrait: !p0100!e00",""
"なんだか最近、身体の調子がいいんですよ。/正に絶好調って感じで。","Lately my body feels great. /Perfect condition.","Portrait: !p0000!e00",""
"なんだか無性にお腹が空いてきて、/どうしようもなくなっちゃったの！！/エーンエンエンエン……","I suddenly got really hungry, /and couldn't help it!！/Waaah...","Portrait: !p0000!e00",""
"なんだか無性に腹が空いてきて、/どうしようもなくなっちゃったんだ！！/オーイオイオイオイ……","I suddenly got really hungry, /and couldn't help it!！/Oooh ...","Portrait: !p0000!e00",""
"なんだか素っ気ない……。","Somehow cold…","Portrait: !p0000!e00",""
"なんだと……？","What…?","Portrait: !p1603!e00",""
"なんだと？/そいつを先に言いやがれ！","What? /Say that first!","Portrait: !p2000!e00",""
"なんだなんだ、/なさけねぇ声出しやがって！！/シャキッとしやがれ！！","What what, such a weak voice！！/Snap out of it!！","Portrait: !p2003!e00",""
"なんだなんだァ！？/誰かに押しつけて自分は逃げようってのか？/そうは問屋が卸すか！！","What what!? /Push it on someone else and run? /Not happening!!","Portrait: !p2003!e00",""
