"japanese","english","context","notes"
"のぞいてたのか……？","Were you peeking…?","Portrait: !p0000!e00",""
"のぞいてたんでしょ……？/エッジのエッチ！","You were peeking, right...? /Edge's H!","Portrait: !p0000!e00",""
"は……そ、そうですか。/なんだかそれはそれで、/残念な話ですが……。","W-well… I see. /That's unfortunate in its own way...","Portrait: !p1302!e00",""
"は、はい……/してませんけど？","Y-yes.../I haven't though?","Portrait: !p0000!e00",""
"は、はい……。","Y-yes...","Portrait: !p0503!e00",""
"は、はいですぅ……。","Y-yes...","Portrait: !p2402!e00",""
"は、はい！？","Y-yes!?","Portrait: !p0000!e00",""
"は、ははは、そうですか？/まぁ、ふだんあまり絵などは/描かないですから……。","H-haha, is that so? /Well, I don't usually draw pictures...","Portrait: !p1301!e00",""
"は、犯人は…………/俺なんだぁ！！","T-the culprit is…/me!！","Portrait: !p0000!e00",""
"は、犯人は…………/私なのよぉ！！","T-the culprit is…/me!！","Portrait: !p0000!e00",""
"はぁ……","Sigh…","Portrait: !p1803!e00",""
"はぁ……/今日も一日、大変だったな。/楽しかったけど。","Sigh…/Today was tough again. /But it was fun.","Portrait: !p0000!e00",""
"はぁ……/今日も一日、大変だったわね。/楽しかったけど。","Sigh…/Today was tough again. /But it was fun.","Portrait: !p0000!e00",""
"はぁ……、/そうなんですけどねぇ……。","Sigh…/that's how it is ...","Portrait: !p0000!e00",""
"はぁ……。/（そういうものかしら？）","Sigh…/(Is that how it is?)","Portrait: !p0000!e00",""
"はぁ……。/（そういうものかなぁ？）","Sigh…/(Is that how it is?)","Portrait: !p0000!e00",""
"はぁい、バツ！/……あ、お母さんも/ご一緒だったんですか。","Hey, Batsu！/…Ah, your mother is here too?","Portrait: !p0000!e00",""
"はぁい、ロイ。/何か探してるの？","Hey, Roy. /Looking for something?","Portrait: !p0000!e00",""
"はぁい、将馬。/なんだかヒマそうね。","Hey, Shoma. /You look bored.","Portrait: !p0000!e00",""
"はぁい、恭介。/今日も見回りなの？/せっかくの学園祭なのに大変よね。","Hey, Kyosuke. /Patrolling again?/It's tough during the festival.","Portrait: !p0000!e00",""
"はぁはぁ……響子先生。/ちゃんと骨格標本、/届けておきましたから。","Huff huff... Kyoko-sensei./I delivered the skeleton specimen.","Portrait: !p0000!e00",""
"はい……/く…ろう……/九郎……さま…………","Yes.../K...uro... /Kuro-sama...","Portrait: !p0000!e00",""
"はい……/なんか怖そうな人が/受け取ってくれましたけど……","Yes.../A scary-looking person received it ...","Portrait: !p0000!e00",""
"はい……。","Yes...","Portrait: !p0000!e00",""
"はい、バツ。/ちゃんと届けておいたわよ。","Yes, Batsu. /I delivered it properly.","Portrait: !p0000!e00",""
"はい、先生。/たしかにお預かりしました。","Yes, sensei./I've received it.","Portrait: !p3101!e00",""
"はい、先生。/確かにお預かりします。","Yes, sensei./I'll receive it.","Portrait: !p3101!e00",""
"はい、先生！！","Yes, sensei!！","Portrait: !p0000!e00",""
"はいですぅ！/これはスゴイですよぉ！","Yes!/This is amazing!","Portrait: !p2401!e00",""
"はいですぅ！　ラケットで討ちもらしても、/トドメのボールがあれば/相手が逃げても安心ですからぁ！","Yes! Even if you miss with the racket,/with a finishing ball, /you're safe if they dodge!","Portrait: !p2401!e00",""
"はいはい、わかってるよ……。","Yes yes, I understand...","Portrait: !p2301!e00",""
"はい！","Yes!","Portrait: !p0000!e00",""
"はい！　先生！！","Yes! Sensei!！","Portrait: !p0000!e00",""
"はい？","Yes?","Portrait: !p0000!e00",""
"はじまっちまった！/どうする？","It's started！/What do we do?","Portrait: !p0000!e00",""
"はじまっちゃった！/どうしよう？","It's started！/What do we do?","Portrait: !p0000!e00",""
"はじめから、!0を/誘えばよかったよ。","Should've invited !0/from the start.","Portrait: !p0601!e00",""
"はずれ……。/プロレス大会、飛び入りで参加しようと/したんだけど、なんか断られてさ。","Miss…/I tried to join the wrestling tournament /on the fly, but was turned down.","Portrait: !p0400!e00",""
"はずれ！/ありゃダメだよ。/プールで金魚すくいなんて、ムチャだって。","Miss！ That won't work. /Goldfish scooping in a pool is crazy.","Portrait: !p0400!e00",""
"はは……大丈夫ですよ。/響子先生こそ、学園祭の間ぐらい/ちゃんと身体を休めて下さいね。","Haha… I'm fine./Kyoko-sensei, please rest properly during the festival.","Portrait: !p0000!e00",""
"はは、冗談ですってば！/またあとで、先生！！","Haha, I'm joking！/See you later, sensei!!","Portrait: !p0000!e00",""
"ははぁ……なるほど。/で、自分では持っていきにくい、と。/しょうがないな……わかったよ。","Haha… I see. /And it's hard for you to take yourself./Can't be helped... got it.","Portrait: !p0000!e00",""
"ははぁ……なるほど。/で、自分では持っていきにくい、と。/しょうがないわね……わかったわ。","Haha… I see. /And it's hard for you to take yourself./Can't be helped... got it.","Portrait: !p0000!e00",""
"ははっ、バツらしいな。","Haha, that's so Batsu.","Portrait: !p0000!e00",""
"ははっ、確かに。/じゃあ俺も、もう少し羽目を外そうかな！","Haha, true. /Then I'll let loose a bit more too!","Portrait: !p0000!e00",""
"ははは、そんないいものじゃないです。/まだ修行の身だったころ、父親に/山籠もりさせられましてね……。","Hahaha, it's not that good. /When I was still training, my father made me do mountain seclusion ...","Portrait: !p1301!e00",""
"はははバカいっちゃイカンよ、/私にだって、ははは……はぁ。","Hahaha, don't be silly, /even I ... hahaha... sigh.","Portrait: !p1302!e00",""
"は！？/そ、そうよね。全然よくないわ！/（何の話かわからないけど……）","What！? /Y-yes. Not good at all!/(I don't know what we're talking about ...)","Portrait: !p0000!e00",""
"ひ〜なた。/……どうしちゃったの？/ボーッとして。","Hinata. /…What's wrong?/You're spacing out.","Portrait: !p0000!e00",""
"ひとつだけ……、/できる方法がひとつだけあるぜ……。","There's only one way…/only one way to do it...","Portrait: !p1002!e00",""
"ひとりでもいいじゃない/ゆりかさんがいるじゃない/私が一緒にいてあげる","Going alone is fine /Yurika-san is there/I'll be with you","Portrait: !pffff!e00",""
"ひとりでもいいじゃないか/ゆりかさんがいるじゃないか/俺が一緒にいてやる","Going alone is fine /Yurika-san is there/I'll be with you","Portrait: !pffff!e00",""
"ひなた……","Hinata…","Portrait: !p0000!e00",""
"ひなた……/こんな所に一人でどうしたの？","Hinata…/What are you doing here alone?","Portrait: !p0000!e00",""
"ひなた……その男の子って、/もしかして……","Hinata… that boy,/could it be...","Portrait: !p0000!e00",""
"ひなたか……/こんな所に一人でどうしたんだ？","Hinata…/What are you doing here alone?","Portrait: !p0000!e00",""
"ひなたから/!c02届け物『ケーキ皿』!c07をあずかった/!c01家庭科室!c07に届けよう！","Received delivery 'Cake Plate' from Hinata, /deliver to Home Economics Room!","Portrait: !pffff!e00",""
"ひなたって、/いつもヘアバンドしてるけど、/髪をおろす時ってどんな時なの？","Hinata always wears a hairband, but,/when does she let her hair down?","Portrait: !p0000!e00",""
"ひなたって、/いつもヘアバンドしてるけど、/髪をおろす時ってどんな時なんだ？","Hinata always wears a hairband, but,/when does she let her hair down?","Portrait: !p0000!e00",""
"ひなたのツープラトン技/!c03『ガッツ百倍』!c07を覚えた！","Learned Hinata's Two-Platoon/　!c03'GUTS Hundredfold'!c07!","Portrait: !pffff!e00",""
"ひなた！/俺にもひなたのツープラトン技を/教えてくれよ。","Hinata！/Teach me Hinata's Two-Platoon technique.","Portrait: !p0000!e00",""
"ひなた！/私にひなたのツープラトン技を/教えてちょうだい！","Hinata！/Teach me Hinata's Two-Platoon technique!","Portrait: !p0000!e00",""
"ひゃぁっ！！/あ、ああ……。/がんばって……。","Eek!！/A-ah ... /do your best ...","Portrait: !p0000!e01",""
"ひょっとして……、/「金魚すくい」ですか？","Could it be.../'Goldfish scooping'?","Portrait: !p0000!e00",""
"ふ〜ん……/じゃ、俺とか……どうスか？","Hmm.../Then what about me ...?","Portrait: !p0000!e00",""
"ふ〜ん……/じゃ、私、立候補しちゃおうかな？","Hmm.../Then should I run?","Portrait: !p0000!e00",""
"ふ〜ん……、/モテモテだわね、将馬クン。","Hmm.../You're popular, Shoma-kun.","Portrait: !p0000!e00",""
"ふ〜ん……、/モテモテですなー、将馬サン。","Hmm.../You're popular, Shoma-san.","Portrait: !p0000!e00",""
"ふ〜ん……。/どうもありがと。/参考になりました……。","Hmm.../Thanks./That was helpful ...","Portrait: !p0000!e00",""
"ふ〜ん……。/悪いな、手間かけさせて。/参考になりました……。","Hmm.../Sorry for the trouble. /That was helpful ...","Portrait: !p0000!e00",""
"ふ〜ん……なんだか、/先生の意外な一面を見ちゃったな……。","Hmm... somehow I saw, /sensei's unexpected side ...","Portrait: !p0000!e00",""
"ふ〜ん、じゃ試しに/口説いてみてよ。/俺を女だと思って。","Hmm, then try flirting. /Think of me as a girl.","Portrait: !p0000!e00",""
"ふ〜ん、なんか/心ココにあらずって感じだな。。/野球のことになると、夢中だからなぁ。","Hmm, your mind seems elsewhere…/When it comes to baseball, you're absorbed.","Portrait: !p0000!e00",""
"ふ〜ん、なんだか/心ココにあらずって感じね。。/野球のことになると、もう夢中なんだから。","Hmm, your mind seems elsewhere…/When it comes to baseball, you're so absorbed.","Portrait: !p0000!e00",""
"ふ〜ん、なんだか流さんみたいだな。/実は流さんが、泳ぎを仕込んだとか？","Hmm, like Nagare-san. /Did Nagare-san teach you to swim?","Portrait: !p0000!e00",""
"ふ〜ん、なんだか流先輩みたいね。/実は流先輩が、泳ぎを仕込んだとか？","Hmm, like Nagare-senpai./Did Nagare-senpai teach you to swim?","Portrait: !p0000!e00",""
"ふ〜ん、将馬ももう２年生だもんねぇ。","Hmm, Shoma is already a second-year.","Portrait: !p0000!e00",""
"ふ〜ん、相変わらずだな、二人とも。","Hmm, same as always, both of you.","Portrait: !p0000!e00",""
"ふ〜ん、相変わらずね、二人とも。","Hmm, same as always, both of you.","Portrait: !p0000!e00",""
"ふ〜ん、ＯＫ。/やっとくよ。","Hmm, OK./I'll do it.","Portrait: !p0000!e00",""
"ふ〜ん、ＯＫ。/やっとくわ。","Hmm, OK./I'll do it.","Portrait: !p0000!e00",""
"ふぅ……/そんなに作りたけりゃ、今度いつか/誰かの為に作ってあげればいいじゃない。","Phew…/If you want to make it that much, make it for someone next time.","Portrait: !p0000!e00",""
"ふぅ……/そんなに作りたけりゃ、今度いつか/誰かの為に作ってあげればいいじゃないか。","Phew…/If you want to make it that much, make it for someone next time.","Portrait: !p0000!e00",""
"ふぅ……、そろそろ私も/仕事に戻ります。/!0君、どうもありがとう。","Phew… I should return to work soon./　!0-kun, thank you.","Portrait: !p1301!e00",""
"ふぅ……ワザとらしい芝居は終わりか？/これでも僕は忙しいんだがな。","Phew… Is the obvious act over? /I'm busy too, you know.","Portrait: !p0303!e00",""
"ふぅ……真剣に話した自分が/馬鹿らしく思えてくるよ。/失礼。","Phew… I feel foolish for speaking seriously. /Excuse me.","Portrait: !p0303!e00",""
"ふぅん……/!0もそう思ってるんだ。/よく判った。じゃあね。","Hmm...　!0 thinks so too. /I understand. See you.","Portrait: !p0203!e00",""
"ふぅん……/じゃ、せめて私だけでも手伝うわ。/見て見ぬふりはできないしね。","Hmm.../Then at least I'll help. /I can't pretend not to see.","Portrait: !p0000!e00",""
"ふぅん……。/先輩は、大人なんですね。","Hmm.../Senpai is an adult.","Portrait: !p1500!e00",""
"ふぅん……それにしても、/どうして委員長一人なの？","Hmm... even so, why is Chairperson alone?","Portrait: !p0000!e00",""
"ふぅん……それにしても、/どうして委員長一人なんだ？","Hmm... even so, why is Chairperson alone?","Portrait: !p0000!e00",""
"ふぅん……そんな時間からなんて、/大変だな。","Hmm... starting from that time, tough.","Portrait: !p0000!e00",""
"ふぅん、がんばってるんだ、将馬。","Hmm, you're working hard, Shoma.","Portrait: !p0000!e00",""
"ふぅん、がんばってるんだな、将馬。","Hmm, you're working hard, Shoma.","Portrait: !p0000!e00",""
"ふぅん。/なんなら、またいつか見せてあげるよ。/いつもと違う私を、ね！","Hmm./If you want, I'll show you again./A different side of me!","Portrait: !p0201!e00",""
"ふぅん。/ま、見かけたら/買いに行ってあげよっかな。","Hmm./Well, if I see it, I'll go buy it for you.","Portrait: !p0000!e00",""
"ふぅん。/ま、見かけたら/買いに行ってやるとするかな。","Hmm./Well, if I see it, I'll go buy it.","Portrait: !p0000!e00",""
"ふぅーん……。/誰がその衣装を決めたの？","Hmm.../Who decided on that costume?","Portrait: !p0000!e00",""
"ふぅーん。/そうして優しい顔してると、/アキラも、「聖女」って感じだな。","Hmm./When you make that gentle face, Akira looks like a 'saint'.","Portrait: !p0000!e00",""
"ふぅーん。/そうして優しい顔してると、/アキラも、「聖女」って感じだね。","Hmm./When you make that gentle face, Akira looks like a 'saint'.","Portrait: !p0000!e00",""
