"japanese","english","context","notes","jp_bytes","en_bytes","overflow"
"!c04部室棟エリア!c07。/各クラブの部室があるわ。化学部では/人体実験が行われてるって噂も……。","!c04Club Building!c07. /Each club has a room. Rumor /says the chem club does experiments...","Color-coded menu/UI text","","92","88","0"
"!c04『友好度アップ』!c07/使うと指定したジャスキャラの/!c05友好度!c07が少し上がります","!c04'Friendship Up'!c07 /Slightly raises target's /!c05Friendship!c07","Portrait: !pffff!e00","","84","64","0"
"!c04『友好度ダウン』!c07/使うと指定したプレイヤーとジャスキャラの/!c05友好度!c07が少しダウンします","!c04'Friendship Down'!c07 /Lowers target player and /char's !c05Friendship!c07","Portrait: !pffff!e00","","98","70","0"
"!c04体育館エリア!c07ね。/学園祭中は特設ステージが/設けられてるみたいね。","!c04Gym Area!c07. /During the festival, /a special stage is set up.","Color-coded menu/UI text","","72","66","0"
"!c04校舎１Ｆエリア!c07ね。/保健室や購買部、学長室があるわ。/購買部では!c04カード!c07が３枚もらえるわよ。","!c04School 1F!c07. /Nurse, store, principal here. /Store gives 3 !c04cards!c07.","Color-coded menu/UI text","","104","74","0"
"!c04校舎２Ｆエリア!c07。/美術室や風紀委員会室があるわよ。","!c04School 2F!c07. /Art room and discipline office.","Color-coded menu/UI text","","57","49","0"
"!c04校舎３Ｆエリア!c07。/踊り場も３Ｆに含まれてるから注意してね。/図書室や音楽室があるわ。","!c04School 3F!c07. /Landing is on 3F too. /Library and music room here.","Color-coded menu/UI text","","90","70","0"
"!c04屋上エリア!c07よ。/これは説明の必要はないわね。/校舎の屋上よ。","!c04Rooftop!c07. /No explanation needed. /The school roof.","Color-coded menu/UI text","","66","55","0"
"!c05パートナー!c07にするには、/同じマスに止まった時に/!c05パートナー!c07イベントが発生するか……、","To make them your !c05Partner!c07, /land on their space for /a !c05Partner!c07 event to occur...","Portrait: !p1800!e00","","98","92","0"
"!c04『０マス移動』!c07/使うとルーレットを回すかわりに/０マス移動します","!c04'Move 0 Spaces'!c07 /Move 0 instead of /spinning the roulette","Portrait: !pffff!e00","","70","63","0"
"!c04『２マス移動』!c07/使うとルーレットを回すかわりに/２マス移動します","!c04'Move 2 Spaces'!c07 /Move 2 instead of /spinning the roulette","Portrait: !pffff!e00","","70","63","0"
"!c04『３マス移動』!c07/使うとルーレットを回すかわりに/３マス移動します","!c04'Move 3 Spaces'!c07 /Move 3 instead of /spinning the roulette","Portrait: !pffff!e00","","70","63","0"
"!c04『４マス移動』!c07/使うとルーレットを回すかわりに/４マス移動します","!c04'Move 4 Spaces'!c07 /Move 4 instead of /spinning the roulette","Portrait: !pffff!e00","","70","63","0"
"!c04『５マス移動』!c07/使うとルーレットを回すかわりに/５マス移動します","!c04'Move 5 Spaces'!c07 /Move 5 instead of /spinning the roulette","Portrait: !pffff!e00","","70","63","0"
"!c04『６マス移動』!c07/使うとルーレットを回すかわりに/６マス移動します","!c04'Move 6 Spaces'!c07 /Move 6 instead of /spinning the roulette","Portrait: !pffff!e00","","70","63","0"
"!c04カード!c07をあげよう！/頑張りたまえ！","I'll give you a !c04card!c07! /Do your best!","Color-coded menu/UI text","","41","38","0"
"!c04ＨＰ!c07も多めに減るけど……。","!c04HP!c07 drops quite a bit too...","Color-coded menu/UI text","","34","34","0"
"!c04グラウンド北エリア!c07。/どこが校舎との境目かは覚えておいてね。","!c04North Grounds!c07. /Remember the school boundary.","Color-coded menu/UI text","","67","53","0"
"!c05パートナー!c07になってくれたり、/届け物を依頼されることもあるわ。","They might become your !c05Partner!c07 /or ask you to deliver items.","Color-coded menu/UI text","","69","65","0"
"!c04プールエリア!c07ね。/水泳部が何かイベントをやってるらしいわ。","!c04Pool Area!c07. /Swim club seems to have /an event going on.","Color-coded menu/UI text","","65","60","0"
"!c04『１マス移動』!c07/使うとルーレットを回すかわりに/１マス移動します","!c04'Move 1 Space'!c07 /Move 1 instead of /spinning the roulette","Portrait: !pffff!e00","","70","62","0"
"!c04『Ｘマス移動』!c07/使うとルーレットを回すかわりに/０〜６の好きなマス数分、移動できます","!c04'Move X Spaces'!c07 /Move 0-6 of your choice /instead of the roulette","Portrait: !pffff!e00","","90","72","0"
"!c04ＨＰ!c07が!1回復した！","!c04HP!c07 restored by !1!","Color-coded menu/UI text","","26","24","0"
